datetime,open,high,low,close,volume
2026-08-20T19:47:00Z,29208.0,29215.9,29208.0,29209.3,204
2026-08-20T19:48:00Z,29208.5,29215.2,29206.4,29214.2,213
2026-08-20T19:49:00Z,29214.5,29234.0,29214.5,29233.2,224
2026-08-20T19:50:00Z,29228.8,29238.1,29223.5,29236.5,221
2026-08-20T19:51:00Z,29236.6,29239.1,29230.8,29231.2,224
2026-08-20T19:52:00Z,29231.3,29238.5,29220.8,29238.2,232
2026-08-20T19:53:00Z,29237.0,29243.2,29230.5,29232.6,221
2026-08-20T19:54:00Z,29232.3,29232.7,29212.6,29216.3,231
2026-08-20T19:55:00Z,29217.1,29217.1,29203.6,29209.3,227
2026-08-20T19:56:00Z,29209.5,29213.6,29202.1,29210.6,223
2026-08-20T19:57:00Z,29211.0,29211.5,29199.8,29205.2,226
2026-08-20T19:58:00Z,29209.6,29218.0,29206.2,29216.3,223
2026-08-20T19:59:00Z,29217.8,29228.4,29204.7,29216.7,235
2026-08-20T20:00:00Z,29218.4,29230.0,29218.4,29229.6,236
2026-08-20T20:01:00Z,29229.8,29231.9,29220.3,29231.6,217
2026-08-20T20:02:00Z,29231.4,29232.5,29224.1,29232.3,184
2026-08-20T20:03:00Z,29232.5,29233.6,29227.4,29227.8,199
2026-08-20T20:04:00Z,29227.8,29231.8,29226.7,29226.7,209
2026-08-20T20:05:00Z,29226.2,29226.3,29216.7,29217.4,210
2026-08-20T20:06:00Z,29217.2,29217.8,29209.5,29210.1,196
2026-08-20T20:07:00Z,29210.0,29211.3,29206.6,29208.6,196
2026-08-20T20:08:00Z,29209.0,29209.2,29191.0,29196.3,204
2026-08-20T20:09:00Z,29197.2,29203.0,29196.2,29200.8,211
2026-08-20T20:10:00Z,29201.5,29211.6,29200.3,29210.7,199
2026-08-20T20:11:00Z,29210.6,29212.8,29208.4,29208.4,188
2026-08-20T20:12:00Z,29208.1,29210.6,29202.1,29204.5,200
2026-08-20T20:13:00Z,29203.8,29205.6,29202.3,29202.3,173
2026-08-20T20:14:00Z,29202.0,29202.0,29190.6,29193.6,208
2026-08-20T20:15:00Z,29193.9,29197.6,29190.2,29191.4,178
2026-08-20T20:16:00Z,29191.5,29195.8,29186.0,29186.7,186
2026-08-20T20:17:00Z,29187.0,29187.0,29177.2,29181.4,209
