date,orb_hi,orb_lo,orb_range,trend_blocked_why,blocked_why,vol_rejects,trend_blocked,blocked,vol_best_ratio,max_locked_R,be,trail,no_trade_why,no_trade,log,config
2024-01-25,37937.0,37753.6,183.4,"Neutral trend, policy=BlockAll","ClosePositionsTime already reached (now=20:51, close=20:50).",6090.0,14.0,9.0,0.9984813971146546,,,,,,2024,orb25
2024-01-26,38070.4,37906.1,164.3,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:12, kill=16:31).",18102.0,254.0,10.0,1.0,,,,,,2024,orb25
2024-01-27,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-01-28,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-01-29,38112.2,38038.2,74.0,,existing open bot position found: ORBV_US30.cash_20240129 vo,10874.0,,28.0,0.9994051160023796,,,,,,2024,orb25
2024-01-30,38304.5,38238.4,66.1,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:19, kill=16:31).",14570.0,121.0,27.0,1.0,,,,,,2024,orb25
2024-01-31,38565.4,38468.4,97.0,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:42, kill=16:31).",14721.0,2.0,22.0,0.9990749306197966,,,,,,2024,orb25
2024-02-01,38244.9,38126.2,118.7,,"KillSwitch already active (now=17:05, kill=16:31).",19877.0,,18.0,0.9992912827781716,,,,,,2024,orb25
2024-02-02,38588.1,38343.9,244.2,,"KillSwitch already active (now=18:33, kill=16:31).",12528.0,,5.0,1.0,,,,,,2024,orb25
2024-02-03,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-02-04,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-02-05,38692.6,38520.2,172.4,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:23, kill=16:31).",21479.0,528.0,28.0,0.999685633448601,,,,,,2024,orb25
2024-02-06,38403.5,38276.1,127.4,,existing open bot position found: ORBV_US30.cash_20240206 vo,23297.0,,25.0,0.9995800083998321,1.0,1.0,2.0,,,2024,orb25
2024-02-07,38652.6,38455.6,197.0,,existing open bot position found: ORBV_US30.cash_20240207 vo,16698.0,,28.0,1.0,,,,,,2024,orb25
2024-02-08,38731.4,38612.6,118.8,,"KillSwitch already active (now=16:32, kill=16:31).",6039.0,,6.0,0.9994977398292316,,,,,,2024,orb25
2024-02-09,38893.9,38695.0,198.9,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:36, kill=16:31).",15123.0,1.0,25.0,1.0,,,,,,2024,orb25
2024-02-10,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-02-11,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-02-12,38661.2,38602.2,59.0,"Neutral trend, policy=BlockAll",existing open bot position found: ORBV_US30.cash_20240212 vo,19149.0,273.0,30.0,1.0,,1.0,,,,2024,orb25
2024-02-13,38820.7,38385.4,435.3,,existing open bot position found: ORBV_US30.cash_20240213 vo,23480.0,,27.0,0.9991158267020337,,1.0,,,,2024,orb25
2024-02-14,38424.1,38290.0,134.1,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:44, kill=16:31).",6325.0,3.0,13.0,1.0,,,,,,2024,orb25
2024-02-15,38528.2,38431.8,96.4,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:54, kill=16:31).",20060.0,37.0,24.0,1.0,,1.0,,,,2024,orb25
2024-02-16,38754.0,38603.2,150.8,"Neutral trend, policy=BlockAll","KillSwitch already active (now=17:09, kill=16:31).",7346.0,93.0,9.0,0.9992372234935164,,,,,,2024,orb25
2024-02-17,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-02-18,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-02-19,38666.7,38597.7,69.0,,"ClosePositionsTime already reached (now=23:34, close=20:50).",467.0,,7.0,1.0,,,,,,2024,orb25
2024-02-20,38578.1,38450.3,127.8,"Neutral trend, policy=BlockAll","ClosePositionsTime already reached (now=21:00, close=20:50).",10519.0,307.0,3.0,0.9985528219971057,,,,,,2024,orb25
2024-02-21,38536.9,38463.9,73.0,,existing open bot position found: ORBV_US30.cash_20240221 vo,11159.0,,21.0,0.9983766233766234,2.0,1.0,2.0,,,2024,orb25
2024-02-22,38867.8,38676.4,191.4,,existing open bot position found: ORBV_US30.cash_20240222 vo,19463.0,,38.0,0.9980506822612085,,,,,,2024,orb25
2024-02-23,39188.7,39036.8,151.9,,MaxTradesPerDay reached (1/1).,9590.0,,1.0,0.9996064541519087,,,,,,2024,orb25
2024-02-24,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-02-25,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-02-26,39166.3,39056.8,109.5,,MaxTradesPerDay reached (1/1).,4664.0,,10.0,0.9992006394884093,,,,,,2024,orb25
2024-02-27,39112.0,39026.0,86.0,,existing open bot position found: ORBV_US30.cash_20240227 vo,17136.0,,47.0,0.9996914532551681,2.0,1.0,2.0,,,2024,orb25
2024-02-28,38913.7,38771.2,142.5,,existing open bot position found: ORBV_US30.cash_20240228 vo,3519.0,,10.0,0.9995393827729158,,,,,,2024,orb25
2024-02-29,39061.6,38788.7,272.9,,,126.0,,,0.9376723662437948,,,,,,2024,orb25
2024-03-01,39011.3,38882.3,129.0,,existing open bot position found: ORBV_US30.cash_20240301 vo,16450.0,,10.0,0.9996970614965162,,,,,,2024,orb25
2024-03-02,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-03-03,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-03-04,39046.3,38863.1,183.2,,"KillSwitch already active (now=17:29, kill=16:31).",2574.0,,7.0,0.9989023051591658,,,,,,2024,orb25
2024-03-05,38962.1,38834.1,128.0,,existing open bot position found: ORBV_US30.cash_20240305 vo,24051.0,,30.0,0.9989220265900107,,1.0,,,,2024,orb25
2024-03-06,38803.8,38572.5,231.3,,existing open bot position found: ORBV_US30.cash_20240306 vo,4303.0,,2.0,0.9993979530403372,,,,,,2024,orb25
2024-03-07,38859.7,38521.2,338.5,,existing open bot position found: ORBV_US30.cash_20240307 vo,3394.0,,6.0,0.9996001599360256,,,,,,2024,orb25
2024-03-08,38825.6,38596.1,229.5,,,16075.0,,,0.9873417721518988,,,,,,2024,orb25
2024-03-09,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-03-10,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-03-11,38697.3,38474.4,222.9,,"KillSwitch already active (now=17:36, kill=16:31).",12068.0,,25.0,1.0,,,,,,2024,orb25
2024-03-12,38974.6,38638.9,335.7,,"KillSwitch already active (now=18:04, kill=16:31).",12665.0,,27.0,0.9995635093845483,,,,,,2024,orb25
2024-03-13,39160.6,38993.5,167.1,,"KillSwitch already active (now=16:31, kill=16:31).",4751.0,,6.0,0.9995147986414362,,,,,,2024,orb25
2024-03-14,39229.1,38838.6,390.5,,"KillSwitch already active (now=19:01, kill=16:31).",4499.0,,3.0,0.9984301412872841,,,,,,2024,orb25
2024-03-15,38991.5,38722.8,268.7,,"KillSwitch already active (now=16:36, kill=16:31).",10177.0,,9.0,0.9969788519637461,,,,,,2024,orb25
2024-03-16,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-03-17,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-03-18,38891.9,38657.7,234.2,,,659.0,,,0.9391808026479107,,,,,,2024,orb25
2024-03-19,38896.2,38687.2,209.0,,existing open bot position found: ORBV_US30.cash_20240319 vo,16184.0,,30.0,0.9995654063450674,,,,,,2024,orb25
2024-03-20,39143.8,38997.3,146.5,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:57, kill=16:31).",13375.0,2.0,31.0,0.9982788296041307,,,,,,2024,orb25
2024-03-21,39861.1,39588.3,272.8,,,867.0,,,0.9201213346814964,,,,,,2024,orb25
2024-03-22,39850.9,39639.3,211.6,,existing open bot position found: ORBV_US30.cash_20240322 vo,13295.0,,19.0,1.0,,1.0,,,,2024,orb25
2024-03-23,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-03-24,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-03-25,39459.7,39345.4,114.3,,"KillSwitch already active (now=16:46, kill=16:31).",7149.0,,37.0,0.998613037447989,,,,,,2024,orb25
2024-03-26,39429.0,39302.85,126.2,,"KillSwitch already active (now=19:56, kill=16:31).",565.0,,3.0,0.9974141115626155,,,,,,2024,orb25
2024-03-27,39623.65,39425.75,197.9,,"KillSwitch already active (now=19:29, kill=16:31).",3865.0,,21.0,1.0,,,,,,2024,orb25
2024-03-28,39855.65,39713.35,142.3,,"KillSwitch already active (now=19:27, kill=16:31).",141.0,,1.0,0.9968847352024922,,,,,,2024,orb25
2024-03-30,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-03-31,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-04-01,39945.85,39563.35,382.5,,existing open bot position found: ORBV_US30.cash_20240401 vo,12790.0,,50.0,0.9987819732034106,,,,,,2024,orb25
2024-04-02,39473.45,39048.55,424.9,,,13.0,,,0.6551297898640296,,,,,,2024,orb25
2024-04-03,39311.55,39112.85,198.7,,"KillSwitch already active (now=19:13, kill=16:31).",1486.0,,7.0,0.9974701843151428,,,,,,2024,orb25
2024-04-04,39425.35,39227.55,197.8,,"KillSwitch already active (now=17:48, kill=16:31).",14633.0,,29.0,0.9995709995709996,,,,,,2024,orb25
2024-04-05,38761.25,38585.65,175.6,,"KillSwitch already active (now=17:11, kill=16:31).",22291.0,,5.0,1.0,,,,,,2024,orb25
2024-04-06,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-04-07,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-04-08,39013.15,38800.35,212.8,,,,,,,,,,,,2024,orb25
2024-04-09,38992.75,38796.55,196.2,,existing open bot position found: ORBV_US30.cash_20240409 vo,17666.0,,10.0,0.9993714644877436,,,,,,2024,orb25
2024-04-10,39028.45,38334.25,694.2,,_noTradeToday=true (range/day filter).,1757.0,,1.0,0.9967213114754099,,,,ORB range 694.2 pips >= max 500. Standing down.,1.0,2024,orb25
2024-04-11,38566.15,38195.15,371.0,,"KillSwitch already active (now=18:09, kill=16:31).",1513.0,,1.0,0.9989102796948782,,,,,,2024,orb25
2024-04-12,38567.95,38117.25,450.7,,"KillSwitch already active (now=16:39, kill=16:31).",17567.0,,8.0,0.9996711608023676,,,,,,2024,orb25
2024-04-13,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-04-14,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-04-15,38376.95,38047.95,329.0,,"KillSwitch already active (now=17:22, kill=16:31).",18268.0,,18.0,0.999033193683532,1.0,1.0,1.0,,,2024,orb25
2024-04-16,38033.95,37654.95,379.0,,,,,,,,,,,,2024,orb25
2024-04-17,38011.95,37810.45,201.5,,"KillSwitch already active (now=20:43, kill=16:31).",20429.0,,16.0,0.9947643979057591,,,,,,2024,orb25
2024-04-18,38014.65,37750.15,264.5,,"ClosePositionsTime already reached (now=23:20, close=20:50).",11176.0,,8.0,0.9972299168975068,,,,,,2024,orb25
2024-04-19,37998.15,37589.25,408.9,,,3360.0,,,0.9237744403513743,,,,,,2024,orb25
2024-04-20,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-04-21,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-04-22,38222.25,37999.15,223.1,,"KillSwitch already active (now=17:34, kill=16:31).",12681.0,,22.0,0.9989447766443897,,,,,,2024,orb25
2024-04-23,38439.05,38245.15,193.9,,"KillSwitch already active (now=17:03, kill=16:31).",17980.0,,43.0,0.9984756097560976,,,,,,2024,orb25
2024-04-24,38532.25,38412.15,120.1,,"KillSwitch already active (now=17:03, kill=16:31).",11751.0,,14.0,0.9979209979209979,,,,,,2024,orb25
2024-04-25,38393.95,37748.85,645.1,,,,,,,,,,ORB range 645.1 pips >= max 500. Standing down.,1.0,2024,orb25
2024-04-26,38306.65,38052.95,253.7,,"KillSwitch already active (now=17:14, kill=16:31).",2198.0,,3.0,0.9981851179673321,,,,,,2024,orb25
2024-04-27,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-04-28,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-04-29,38400.75,38266.65,134.1,,"KillSwitch already active (now=19:04, kill=16:31).",684.0,,2.0,0.9976617303195634,,,,,,2024,orb25
2024-04-30,38389.45,38131.15,258.3,"Neutral trend, policy=BlockAll",existing open bot position found: ORBV_US30.cash_20240430 vo,19137.0,12.0,38.0,1.0,,1.0,,,,2024,orb25
2024-05-01,37935.85,37701.35,234.5,,"KillSwitch already active (now=17:23, kill=16:31).",13385.0,,25.0,0.999000999000999,,,,,,2024,orb25
2024-05-02,38160.75,37891.85,268.9,,"KillSwitch already active (now=17:31, kill=16:31).",10328.0,,20.0,0.9992706053975201,,,,,,2024,orb25
2024-05-03,38807.05,38460.85,346.2,,,,,,,,,,,,2024,orb25
2024-05-04,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-05-05,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-05-06,38879.15,38704.35,174.8,,,633.0,,,0.9987277353689569,,,,,,2024,orb25
2024-05-07,38981.35,38844.95,136.4,,"KillSwitch already active (now=18:33, kill=16:31).",83.0,,1.0,0.994098955969133,,,,,,2024,orb25
2024-05-08,38918.85,38798.05,120.8,,existing open bot position found: ORBV_US30.cash_20240508 vo,12885.0,,42.0,1.0,,1.0,,,,2024,orb25
2024-05-09,39222.55,38950.25,272.3,,existing open bot position found: ORBV_US30.cash_20240509 vo,12555.0,,39.0,1.0,,,,,,2024,orb25
2024-05-10,39580.55,39453.25,127.3,Bullish trend blocks SHORT,existing open bot position found: ORBV_US30.cash_20240510 vo,3259.0,22.0,2.0,0.9971509971509972,,,,,,2024,orb25
2024-05-11,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-05-12,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-05-13,39655.75,39519.55,136.2,"Neutral trend, policy=BlockAll","KillSwitch already active (now=16:42, kill=16:31).",10737.0,51.0,37.0,1.0,,,,,,2024,orb25
2024-05-14,39547.95,39292.05,255.9,,"KillSwitch already active (now=18:41, kill=16:31).",3849.0,,29.0,0.9990749306197966,,,,,,2024,orb25
2024-05-15,39796.75,39531.25,265.5,,existing open bot position found: ORBV_US30.cash_20240515 vo,10276.0,,48.0,0.9994848016486347,,,,,,2024,orb25
2024-05-16,39995.95,39871.85,124.1,,existing open bot position found: ORBV_US30.cash_20240516 vo,4613.0,,8.0,0.9980430528375733,,,,,,2024,orb25
2024-05-17,39934.15,39821.25,112.9,,"KillSwitch already active (now=17:13, kill=16:31).",4437.0,,22.0,1.0,,,,,,2024,orb25
2024-05-18,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-05-19,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-05-20,40052.15,39901.55,150.6,,existing open bot position found: ORBV_US30.cash_20240520 vo,7791.0,,25.0,0.999537251272559,,,,,,2024,orb25
2024-05-21,39872.65,39777.25,95.4,,MaxTradesPerDay reached (1/1).,1397.0,,21.0,1.0,,,,,,2024,orb25
2024-05-22,39886.25,39781.75,104.5,,"KillSwitch already active (now=17:37, kill=16:31).",10929.0,,29.0,0.9995615957913196,,,,,,2024,orb25
2024-05-23,39783.55,39382.95,400.6,,"KillSwitch already active (now=16:45, kill=16:31).",17095.0,,33.0,1.0,1.0,1.0,1.0,,,2024,orb25
2024-05-24,39195.35,39081.95,113.4,,"KillSwitch already active (now=18:56, kill=16:31).",4497.0,,13.0,0.9987195902688861,,,,,,2024,orb25
2024-05-25,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-05-26,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-05-27,39057.25,39008.15,49.1,"Neutral trend, policy=BlockAll",existing open bot position found: ORBV_US30.cash_20240527 vo,1522.0,53.0,20.0,1.0,,,,,,2024,orb25
2024-05-28,39105.85,38899.55,206.3,,"KillSwitch already active (now=16:57, kill=16:31).",11784.0,,36.0,1.0,,,,,,2024,orb25
2024-05-29,38708.75,38414.85,293.9,,"KillSwitch already active (now=20:02, kill=16:31).",2227.0,,21.0,0.9968847352024922,,,,,,2024,orb25
2024-05-30,38190.45,38009.95,180.5,,"KillSwitch already active (now=17:12, kill=16:31).",251.0,,1.0,0.9964253798033958,,,,,,2024,orb25
2024-05-31,38261.35,38026.65,234.7,,"KillSwitch already active (now=17:35, kill=16:31).",11947.0,,11.0,0.9989806320081549,,,,,,2024,orb25
2024-06-01,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-06-02,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-06-03,38739.05,38569.35,169.7,,"KillSwitch already active (now=18:01, kill=16:31).",19197.0,,23.0,1.0,,,,,,2024,orb25
2024-06-04,38670.95,38336.45,334.5,,"KillSwitch already active (now=18:16, kill=16:31).",4941.0,,32.0,0.9995800083998321,,,,,,2024,orb25
2024-06-05,38834.55,38548.65,285.9,,"KillSwitch already active (now=18:34, kill=16:31).",859.0,,4.0,0.999519461797213,,,,,,2024,orb25
2024-06-06,39006.75,38727.65,279.1,,,,,,,,,,,,2024,orb25
2024-06-07,38992.95,38650.15,342.8,,"KillSwitch already active (now=17:24, kill=16:31).",1623.0,,2.0,0.9988202909948879,,,,,,2024,orb25
2024-06-08,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-06-09,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-06-10,38854.25,38660.25,194.0,,"KillSwitch already active (now=17:50, kill=16:31).",1334.0,,2.0,0.9956395348837209,,,,,,2024,orb25
2024-06-11,38824.05,38426.95,397.1,,,,,,,,,,,,2024,orb25
2024-06-12,39147.71,38765.71,382.0,,"KillSwitch already active (now=17:33, kill=16:31).",9266.0,,28.0,0.998745294855709,,,,,,2024,orb25
2024-06-13,38725.91,38436.91,289.0,,existing open bot position found: ORBV_US30.cash_20240613 vo,1964.0,,1.0,0.9946568023016851,,,,,,2024,orb25
2024-06-14,38536.61,38281.11,255.5,,"KillSwitch already active (now=17:21, kill=16:31).",9269.0,,5.0,0.9973353635325467,,,,,,2024,orb25
2024-06-15,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-06-16,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-06-17,38590.31,38422.95,167.4,,existing open bot position found: ORBV_US30.cash_20240617 vo,16000.0,,38.0,1.0,1.0,1.0,1.0,,,2024,orb25
2024-06-18,38940.65,38726.65,214.0,,,2.0,,,0.8108108108108109,,,,,,2024,orb25
2024-06-19,38833.35,38771.75,61.6,,existing open bot position found: ORBV_US30.cash_20240619 vo,643.0,,11.0,1.0,,,,,,2024,orb25
2024-06-20,39016.05,38760.25,255.8,,"KillSwitch already active (now=17:05, kill=16:31).",11012.0,,27.0,0.9989297181591152,,,,,,2024,orb25
2024-06-21,39262.35,39053.85,208.5,,,,,,,,,,,,2024,orb25
2024-06-22,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-06-23,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-06-24,39514.15,39189.75,324.4,,,4094.0,,,0.9814502529510961,,,,,,2024,orb25
2024-06-25,39459.15,39222.65,236.5,,existing open bot position found: ORBV_US30.cash_20240625 vo,15793.0,,39.0,0.9995456610631531,1.0,1.0,1.0,,,2024,orb25
2024-06-26,39160.15,38911.65,248.5,,"KillSwitch already active (now=17:59, kill=16:31).",3556.0,,5.0,0.9984639016897081,,,,,,2024,orb25
2024-06-27,39197.65,39025.55,172.1,,"KillSwitch already active (now=17:01, kill=16:31).",6532.0,,3.0,0.9978768577494692,,,,,,2024,orb25
2024-06-28,39437.65,39097.15,340.5,,"KillSwitch already active (now=18:21, kill=16:31).",5999.0,,6.0,0.9991235758106924,,,,,,2024,orb25
2024-06-29,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-06-30,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-07-01,39452.75,39141.65,311.1,,"KillSwitch already active (now=18:47, kill=16:31).",8203.0,,23.0,1.0,,,,,,2024,orb25
2024-07-02,39219.25,38995.65,223.6,,"KillSwitch already active (now=17:52, kill=16:31).",5397.0,,30.0,0.9986595174262736,,,,,,2024,orb25
2024-07-03,39418.75,39288.95,129.8,,,6366.0,,,0.9930242100943784,,,,,,2024,orb25
2024-07-04,39439.95,39282.85,157.1,,,1.0,,,0.14234875444839856,,,,,,2024,orb25
2024-07-05,39374.65,39158.75,215.9,,"KillSwitch already active (now=19:45, kill=16:31).",637.0,,6.0,0.9989594172736733,,,,,,2024,orb25
2024-07-06,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-07-07,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-07-08,39679.85,39352.05,327.8,,"KillSwitch already active (now=17:03, kill=16:31).",10545.0,,19.0,0.999462654486835,,,,,,2024,orb25
2024-07-09,39399.85,39139.65,260.2,,"KillSwitch already active (now=16:41, kill=16:31).",3988.0,,6.0,0.9980952380952381,,,,,,2024,orb25
2024-07-10,39361.35,39262.85,98.5,,existing open bot position found: ORBV_US30.cash_20240710 vo,13190.0,,39.0,1.0,3.0,1.0,3.0,,,2024,orb25
2024-07-11,39871.95,39622.85,249.1,,,,,,,,,,,,2024,orb25
2024-07-12,39964.45,39721.25,243.2,,existing open bot position found: ORBV_US30.cash_20240712 vo,16219.0,,16.0,1.0,2.0,1.0,2.0,,,2024,orb25
2024-07-13,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-07-14,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-07-15,40303.85,40118.95,184.9,,"KillSwitch already active (now=19:31, kill=16:31).",4074.0,,1.0,0.999353169469599,,,,,,2024,orb25
2024-07-16,40768.15,40160.75,607.4,,_noTradeToday=true (range/day filter).,18183.0,,16.0,0.9996351696461144,,,,ORB range 607.4 pips >= max 500. Standing down.,1.0,2024,orb25
2024-07-17,41134.15,40791.95,342.2,,"KillSwitch already active (now=19:01, kill=16:31).",17575.0,,18.0,0.9990141307919815,,,,,,2024,orb25
2024-07-18,41380.15,41029.35,350.8,,"KillSwitch already active (now=17:52, kill=16:31).",20726.0,,22.0,1.0,,,,,,2024,orb25
2024-07-19,40638.85,40361.15,277.7,,"KillSwitch already active (now=18:20, kill=16:31).",18935.0,,2.0,0.9966976883818672,,,,,,2024,orb25
2024-07-20,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-07-21,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-07-22,40479.75,40221.15,258.6,,,,,,,,,,,,2024,orb25
2024-07-23,40506.65,40312.25,194.4,,"ClosePositionsTime already reached (now=22:06, close=20:50).",2196.0,,12.0,0.9970674486803519,,,,,,2024,orb25
2024-07-24,40258.95,39938.15,320.8,,"KillSwitch already active (now=18:51, kill=16:31).",4927.0,,4.0,0.9996001599360256,,,,,,2024,orb25
2024-07-25,40084.35,39813.85,270.5,,existing open bot position found: ORBV_US30.cash_20240725 vo,15737.0,,2.0,0.9960552268244577,,,,,,2024,orb25
2024-07-26,40609.35,40132.65,476.7,,"KillSwitch already active (now=17:29, kill=16:31).",10969.0,,2.0,0.9924812030075187,,,,,,2024,orb25
2024-07-27,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-07-28,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-07-29,40821.75,40434.75,387.0,,,691.0,,,0.881153113951591,,,,,,2024,orb25
2024-07-30,40778.45,40496.95,281.5,,,735.0,,,0.9488636363636364,,,,,,2024,orb25
2024-07-31,40935.05,40647.35,287.7,,"KillSwitch already active (now=17:01, kill=16:31).",15811.0,,13.0,0.999383096853794,,,,,,2024,orb25
2024-08-01,41089.45,40578.95,510.5,,_noTradeToday=true (range/day filter).,29634.0,,15.0,0.9991673605328893,,,,ORB range 510.5 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-02,40142.65,39595.55,547.1,,_noTradeToday=true (range/day filter).,21801.0,,1.0,0.998157248157248,,,,ORB range 547.1 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-03,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-08-04,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-08-05,39237.65,38389.85,847.8,,,,,,,,,,ORB range 847.8 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-06,39154.15,38628.65,525.5,,_noTradeToday=true (range/day filter).,17816.0,,8.0,0.9990574929311969,,,,ORB range 525.5 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-07,39478.55,39157.05,321.5,,"KillSwitch already active (now=20:23, kill=16:31).",20086.0,,25.0,1.0,,,,,,2024,orb25
2024-08-08,39344.65,38594.45,750.2,,_noTradeToday=true (range/day filter).,12396.0,,19.0,0.9996297667530544,,,,ORB range 750.2 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-09,39575.75,39225.25,350.5,,"KillSwitch already active (now=17:31, kill=16:31).",924.0,,1.0,0.9966777408637875,,,,,,2024,orb25
2024-08-10,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-08-11,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-08-12,39606.25,39240.35,365.9,,,,,,,,,,,,2024,orb25
2024-08-13,39645.45,39222.05,423.4,,existing open bot position found: ORBV_US30.cash_20240813 vo,12707.0,,29.0,1.0,,,,,,2024,orb25
2024-08-14,39874.85,39671.53,203.3,,"KillSwitch already active (now=18:03, kill=16:31).",18540.0,,23.0,1.0,,,,,,2024,orb25
2024-08-15,40547.65,40003.55,544.1,,_noTradeToday=true (range/day filter).,4069.0,,19.0,0.9996033320111067,,,,ORB range 544.1 pips >= max 500. Standing down.,1.0,2024,orb25
2024-08-16,40634.05,40416.15,217.9,,"KillSwitch already active (now=16:58, kill=16:31).",10644.0,,13.0,0.9990619136960601,,,,,,2024,orb25
2024-08-17,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
2024-08-18,,,,,,,,,,,,,Trading disabled for Sunday.,1.0,2024,orb25
2024-08-19,40824.15,40619.65,204.5,,"KillSwitch already active (now=16:51, kill=16:31).",11395.0,,35.0,1.0,,,,,,2024,orb25
2024-08-20,40944.35,40786.15,158.2,,,1578.0,,,0.99073701167942,,,,,,2024,orb25
2024-08-21,40953.75,40767.15,186.6,,,1298.0,,,0.9937888198757765,,,,,,2024,orb25
2024-08-22,41025.75,40776.45,249.3,,"KillSwitch already active (now=16:57, kill=16:31).",17170.0,,19.0,1.0,,,,,,2024,orb25
2024-08-23,41161.15,40812.25,348.9,,"KillSwitch already active (now=20:38, kill=16:31).",3769.0,,1.0,0.9814687714481812,,,,,,2024,orb25
2024-08-24,,,,,,,,,,,,,Trading disabled for Saturday.,1.0,2024,orb25
