date,reason,range_width,clock,dst,year
2023-09-22,vol_filter_rejected,142.40000000000146,as-is,summer (EDT),2023
2023-09-25,no_breakout,279.70000000000437,as-is,summer (EDT),2023
2023-09-26,no_breakout,232.6999999999971,as-is,summer (EDT),2023
2023-09-27,no_breakout,199.1999999999971,as-is,summer (EDT),2023
2023-09-28,vol_filter_rejected,200.6999999999971,as-is,summer (EDT),2023
2023-09-29,no_breakout,224.6999999999971,as-is,summer (EDT),2023
2023-10-02,no_breakout,356.90000000000146,as-is,summer (EDT),2023
2023-10-03,no_breakout,378.09999999999854,as-is,summer (EDT),2023
2023-10-04,vol_filter_rejected,219.0,as-is,summer (EDT),2023
2023-10-05,no_breakout,172.5,as-is,summer (EDT),2023
2023-10-06,vol_filter_rejected,375.8000000000029,as-is,summer (EDT),2023
2023-10-09,vol_filter_rejected,261.29999999999563,as-is,summer (EDT),2023
2023-10-10,vol_filter_rejected,194.90000000000146,as-is,summer (EDT),2023
2023-10-11,no_breakout,150.3000000000029,as-is,summer (EDT),2023
2023-10-12,no_breakout,324.5,as-is,summer (EDT),2023
2023-10-13,no_breakout,388.40000000000146,as-is,summer (EDT),2023
2023-10-16,vol_filter_rejected,268.5,as-is,summer (EDT),2023
2023-10-17,vol_filter_rejected,175.40000000000146,as-is,summer (EDT),2023
2023-10-18,no_breakout,167.29999999999563,as-is,summer (EDT),2023
2023-10-19,vol_filter_rejected,175.90000000000146,as-is,summer (EDT),2023
2023-10-20,no_breakout,215.29999999999563,as-is,summer (EDT),2023
2023-10-23,vol_filter_rejected,246.09999999999854,as-is,summer (EDT),2023
2023-10-24,vol_filter_rejected,309.90000000000146,as-is,summer (EDT),2023
2023-10-25,no_breakout,264.0,as-is,summer (EDT),2023
2023-10-26,no_breakout,244.40000000000146,as-is,summer (EDT),2023
2023-10-27,no_breakout,253.79999999999927,as-is,summer (EDT),2023
2023-10-30,vol_filter_rejected,226.0,as-is,summer (EDT),2023
2023-10-31,no_breakout,350.0,as-is,summer (EDT),2023
2023-11-01,vol_filter_rejected,316.09999999999854,as-is,summer (EDT),2023
2023-11-02,vol_filter_rejected,319.40000000000146,as-is,summer (EDT),2023
2023-11-03,vol_filter_rejected,246.09999999999854,as-is,summer (EDT),2023
2023-11-06,no_breakout,64.5,as-is,winter (EST),2023
2023-11-07,vol_filter_rejected,103.30000000000291,as-is,winter (EST),2023
2023-11-08,vol_filter_rejected,105.5,as-is,winter (EST),2023
2023-11-09,no_breakout,138.59999999999854,as-is,winter (EST),2023
2023-11-10,no_breakout,171.5,as-is,winter (EST),2023
2023-11-13,vol_filter_rejected,115.0,as-is,winter (EST),2023
2023-11-14,vol_filter_rejected,422.1999999999971,as-is,winter (EST),2023
2023-11-15,no_breakout,122.90000000000146,as-is,winter (EST),2023
2023-11-16,vol_filter_rejected,130.3000000000029,as-is,winter (EST),2023
2023-11-17,no_breakout,151.89999999999418,as-is,winter (EST),2023
2023-11-20,vol_filter_rejected,94.80000000000291,as-is,winter (EST),2023
2023-11-21,no_breakout,73.90000000000146,as-is,winter (EST),2023
2023-11-24,vol_filter_rejected,73.89999999999418,as-is,winter (EST),2023
2023-11-27,no_breakout,77.69999999999709,as-is,winter (EST),2023
2023-11-28,vol_filter_rejected,78.09999999999854,as-is,winter (EST),2023
2023-11-29,no_breakout,100.0,as-is,winter (EST),2023
2023-11-30,vol_filter_rejected,166.20000000000437,as-is,winter (EST),2023
2023-12-01,vol_filter_rejected,137.90000000000146,as-is,winter (EST),2023
2023-12-04,vol_filter_rejected,181.59999999999854,as-is,winter (EST),2023
2023-12-05,no_breakout,127.19999999999709,as-is,winter (EST),2023
2023-12-06,vol_filter_rejected,106.69999999999709,as-is,winter (EST),2023
2023-12-07,no_breakout,145.8000000000029,as-is,winter (EST),2023
2023-12-08,vol_filter_rejected,192.3000000000029,as-is,winter (EST),2023
2023-12-12,no_breakout,217.90000000000146,as-is,winter (EST),2023
2023-12-13,no_breakout,81.90000000000146,as-is,winter (EST),2023
2023-12-14,no_breakout,170.8000000000029,as-is,winter (EST),2023
2023-12-15,no_breakout,228.70000000000437,as-is,winter (EST),2023
2023-12-18,vol_filter_rejected,78.90000000000146,as-is,winter (EST),2023
2023-12-19,vol_filter_rejected,99.90000000000146,as-is,winter (EST),2023
2023-12-20,vol_filter_rejected,114.30000000000291,as-is,winter (EST),2023
2023-12-25,no_range_data,,as-is,winter (EST),2023
2023-12-26,vol_filter_rejected,91.89999999999418,as-is,winter (EST),2023
2023-12-27,vol_filter_rejected,57.099999999998545,as-is,winter (EST),2023
2023-12-28,vol_filter_rejected,89.19999999999709,as-is,winter (EST),2023
2023-12-29,no_breakout,88.89999999999418,as-is,winter (EST),2023
2024-01-01,no_range_data,,as-is,winter (EST),2024
2024-01-02,no_breakout,353.6000000000058,as-is,winter (EST),2024
2024-01-03,no_breakout,173.39999999999418,as-is,winter (EST),2024
2024-01-04,vol_filter_rejected,89.5,as-is,winter (EST),2024
2024-01-05,vol_filter_rejected,206.0,as-is,winter (EST),2024
2024-01-08,vol_filter_rejected,155.8000000000029,as-is,winter (EST),2024
2024-01-09,no_breakout,174.79999999999563,as-is,winter (EST),2024
2024-01-11,no_breakout,221.6999999999971,as-is,winter (EST),2024
2024-01-12,vol_filter_rejected,353.20000000000437,as-is,winter (EST),2024
2024-01-15,no_breakout,106.59999999999854,as-is,winter (EST),2024
2024-01-16,no_breakout,168.0,as-is,winter (EST),2024
2024-01-17,vol_filter_rejected,116.09999999999854,as-is,winter (EST),2024
2024-01-18,no_breakout,153.0,as-is,winter (EST),2024
2024-01-19,no_breakout,245.59999999999854,as-is,winter (EST),2024
2024-01-23,no_breakout,100.79999999999563,as-is,winter (EST),2024
2024-01-24,no_breakout,141.3000000000029,as-is,winter (EST),2024
2024-01-25,vol_filter_rejected,183.70000000000437,as-is,winter (EST),2024
2024-01-30,vol_filter_rejected,66.29999999999563,as-is,winter (EST),2024
2024-01-31,no_breakout,97.0,as-is,winter (EST),2024
2024-02-01,vol_filter_rejected,118.5,as-is,winter (EST),2024
2024-02-02,no_breakout,244.0,as-is,winter (EST),2024
2024-02-05,no_breakout,172.6999999999971,as-is,winter (EST),2024
2024-02-08,no_breakout,119.0,as-is,winter (EST),2024
2024-02-09,no_breakout,199.5,as-is,winter (EST),2024
2024-02-13,no_breakout,434.8000000000029,as-is,winter (EST),2024
2024-02-14,no_breakout,132.0,as-is,winter (EST),2024
2024-02-15,vol_filter_rejected,96.5,as-is,winter (EST),2024
2024-02-16,no_breakout,150.5,as-is,winter (EST),2024
2024-02-19,no_breakout,68.69999999999709,as-is,winter (EST),2024
2024-02-21,no_breakout,75.29999999999563,as-is,winter (EST),2024
2024-02-22,vol_filter_rejected,192.0,as-is,winter (EST),2024
2024-02-23,vol_filter_rejected,151.5,as-is,winter (EST),2024
2024-02-27,no_breakout,85.5,as-is,winter (EST),2024
2024-02-28,vol_filter_rejected,143.5,as-is,winter (EST),2024
2024-02-29,no_breakout,273.0,as-is,winter (EST),2024
2024-03-01,vol_filter_rejected,128.5,as-is,winter (EST),2024
2024-03-04,no_breakout,183.0,as-is,winter (EST),2024
2024-03-05,no_breakout,130.0,as-is,winter (EST),2024
2024-03-06,vol_filter_rejected,228.5,as-is,winter (EST),2024
2024-03-08,vol_filter_rejected,226.0,as-is,winter (EST),2024
2024-03-11,no_breakout,222.8000000000029,as-is,summer (EDT),2024
2024-03-12,vol_filter_rejected,333.09999999999854,as-is,summer (EDT),2024
2024-03-13,vol_filter_rejected,167.29999999999563,as-is,summer (EDT),2024
2024-03-14,no_breakout,390.1999999999971,as-is,summer (EDT),2024
2024-03-15,no_breakout,266.90000000000146,as-is,summer (EDT),2024
2024-03-18,vol_filter_rejected,235.5,as-is,summer (EDT),2024
2024-03-19,vol_filter_rejected,205.79999999999563,as-is,summer (EDT),2024
2024-03-20,vol_filter_rejected,141.29999999999563,as-is,summer (EDT),2024
2024-03-21,vol_filter_rejected,272.8000000000029,as-is,summer (EDT),2024
2024-03-22,no_breakout,213.1999999999971,as-is,summer (EDT),2024
2024-03-25,no_breakout,115.5,as-is,summer (EDT),2024
2024-03-26,vol_filter_rejected,125.20000000000437,as-is,summer (EDT),2024
2024-03-27,no_breakout,196.79999999999563,as-is,summer (EDT),2024
2024-03-28,no_breakout,142.0,as-is,summer (EDT),2024
2024-04-01,no_breakout,390.1999999999971,as-is,summer (EDT),2024
2024-04-02,no_breakout,428.5,as-is,summer (EDT),2024
2024-04-03,no_breakout,195.09999999999854,as-is,summer (EDT),2024
2024-04-04,no_breakout,198.0,as-is,summer (EDT),2024
2024-04-05,vol_filter_rejected,174.8000000000029,as-is,summer (EDT),2024
2024-04-08,no_breakout,213.8000000000029,as-is,summer (EDT),2024
2024-04-09,no_breakout,200.6999999999971,as-is,summer (EDT),2024
2024-04-10,range_too_wide,703.5,as-is,summer (EDT),2024
2024-04-11,no_breakout,367.5,as-is,summer (EDT),2024
2024-04-12,no_breakout,447.0,as-is,summer (EDT),2024
2024-04-15,no_breakout,330.8000000000029,as-is,summer (EDT),2024
2024-04-16,no_breakout,379.20000000000437,as-is,summer (EDT),2024
2024-04-17,no_breakout,201.79999999999563,as-is,summer (EDT),2024
2024-04-18,vol_filter_rejected,262.29999999999563,as-is,summer (EDT),2024
2024-04-19,no_breakout,409.3000000000029,as-is,summer (EDT),2024
2024-04-22,no_breakout,222.1999999999971,as-is,summer (EDT),2024
2024-04-23,vol_filter_rejected,192.5,as-is,summer (EDT),2024
2024-04-24,no_breakout,120.5,as-is,summer (EDT),2024
2024-04-25,range_too_wide,647.5,as-is,summer (EDT),2024
2024-04-26,no_breakout,258.8000000000029,as-is,summer (EDT),2024
2024-04-29,no_breakout,133.70000000000437,as-is,summer (EDT),2024
2024-04-30,no_breakout,259.1999999999971,as-is,summer (EDT),2024
2024-05-01,vol_filter_rejected,234.8000000000029,as-is,summer (EDT),2024
2024-05-02,no_breakout,281.40000000000146,as-is,summer (EDT),2024
2024-05-03,no_breakout,346.0,as-is,summer (EDT),2024
2024-05-06,no_breakout,170.5,as-is,summer (EDT),2024
2024-05-07,no_breakout,137.09999999999854,as-is,summer (EDT),2024
2024-05-08,vol_filter_rejected,120.29999999999563,as-is,summer (EDT),2024
2024-05-09,vol_filter_rejected,274.1000000000058,as-is,summer (EDT),2024
2024-05-10,no_breakout,128.09999999999854,as-is,summer (EDT),2024
2024-05-13,no_breakout,136.5,as-is,summer (EDT),2024
2024-05-14,no_breakout,262.3000000000029,as-is,summer (EDT),2024
2024-05-15,vol_filter_rejected,265.3000000000029,as-is,summer (EDT),2024
2024-05-17,no_breakout,111.69999999999709,as-is,summer (EDT),2024
2024-05-20,vol_filter_rejected,148.5,as-is,summer (EDT),2024
2024-05-21,vol_filter_rejected,93.0,as-is,summer (EDT),2024
2024-05-22,no_breakout,104.80000000000291,as-is,summer (EDT),2024
2024-05-23,no_breakout,400.0,as-is,summer (EDT),2024
2024-05-24,vol_filter_rejected,114.0,as-is,summer (EDT),2024
2024-05-28,no_breakout,208.0,as-is,summer (EDT),2024
2024-05-29,no_breakout,295.70000000000437,as-is,summer (EDT),2024
2024-05-30,no_breakout,180.5,as-is,summer (EDT),2024
2024-05-31,no_breakout,233.0,as-is,summer (EDT),2024
2024-06-03,no_breakout,175.90000000000146,as-is,summer (EDT),2024
2024-06-04,no_breakout,333.79999999999563,as-is,summer (EDT),2024
2024-06-05,no_breakout,288.0,as-is,summer (EDT),2024
2024-06-06,no_breakout,279.3000000000029,as-is,summer (EDT),2024
2024-06-07,vol_filter_rejected,335.59999999999854,as-is,summer (EDT),2024
2024-06-10,no_breakout,194.29999999999563,as-is,summer (EDT),2024
2024-06-11,no_breakout,399.20000000000437,as-is,summer (EDT),2024
2024-06-12,no_breakout,383.5,as-is,summer (EDT),2024
2024-06-13,no_breakout,293.40000000000146,as-is,summer (EDT),2024
2024-06-14,vol_filter_rejected,255.5,as-is,summer (EDT),2024
2024-06-18,no_breakout,218.0,as-is,summer (EDT),2024
2024-06-19,no_breakout,61.700000000004366,as-is,summer (EDT),2024
2024-06-20,no_breakout,255.8000000000029,as-is,summer (EDT),2024
2024-06-21,no_breakout,209.8000000000029,as-is,summer (EDT),2024
2024-06-24,vol_filter_rejected,323.3000000000029,as-is,summer (EDT),2024
2024-06-25,no_breakout,240.1999999999971,as-is,summer (EDT),2024
2024-06-26,vol_filter_rejected,252.0,as-is,summer (EDT),2024
2024-06-27,vol_filter_rejected,176.79999999999563,as-is,summer (EDT),2024
2024-06-28,vol_filter_rejected,340.79999999999563,as-is,summer (EDT),2024
2024-07-01,no_breakout,310.29999999999563,as-is,summer (EDT),2024
2024-07-02,no_breakout,224.09999999999854,as-is,summer (EDT),2024
2024-07-03,no_breakout,129.89999999999418,as-is,summer (EDT),2024
2024-07-04,no_breakout,149.5,as-is,summer (EDT),2024
2024-07-05,no_breakout,225.6999999999971,as-is,summer (EDT),2024
2024-07-08,no_breakout,327.5,as-is,summer (EDT),2024
2024-07-09,no_breakout,266.1999999999971,as-is,summer (EDT),2024
2024-07-10,vol_filter_rejected,97.70000000000437,as-is,summer (EDT),2024
2024-07-11,no_breakout,261.5,as-is,summer (EDT),2024
2024-07-12,vol_filter_rejected,242.8000000000029,as-is,summer (EDT),2024
2024-07-15,vol_filter_rejected,184.0,as-is,summer (EDT),2024
2024-07-16,range_too_wide,610.8000000000029,as-is,summer (EDT),2024
2024-07-17,vol_filter_rejected,335.5,as-is,summer (EDT),2024
2024-07-18,no_breakout,350.3000000000029,as-is,summer (EDT),2024
2024-07-19,no_breakout,297.8999999999942,as-is,summer (EDT),2024
2024-07-22,no_breakout,253.8000000000029,as-is,summer (EDT),2024
2024-07-23,vol_filter_rejected,191.8000000000029,as-is,summer (EDT),2024
2024-07-24,no_breakout,323.0,as-is,summer (EDT),2024
2024-07-25,vol_filter_rejected,270.29999999999563,as-is,summer (EDT),2024
2024-07-26,vol_filter_rejected,474.0,as-is,summer (EDT),2024
2024-07-29,no_breakout,387.70000000000437,as-is,summer (EDT),2024
2024-07-30,no_breakout,281.3000000000029,as-is,summer (EDT),2024
2024-07-31,vol_filter_rejected,290.6999999999971,as-is,summer (EDT),2024
2024-08-01,range_too_wide,509.20000000000437,as-is,summer (EDT),2024
2024-08-02,range_too_wide,546.9000000000015,as-is,summer (EDT),2024
2024-08-05,range_too_wide,849.6999999999971,as-is,summer (EDT),2024
2024-08-06,range_too_wide,525.8000000000029,as-is,summer (EDT),2024
2024-08-07,no_breakout,323.5,as-is,summer (EDT),2024
2024-08-08,range_too_wide,747.7999999999956,as-is,summer (EDT),2024
2024-08-09,no_breakout,361.5,as-is,summer (EDT),2024
2024-08-12,no_breakout,371.1999999999971,as-is,summer (EDT),2024
2024-08-13,vol_filter_rejected,418.79999999999563,as-is,summer (EDT),2024
2024-08-14,vol_filter_rejected,201.0,as-is,summer (EDT),2024
2024-08-15,range_too_wide,547.0,as-is,summer (EDT),2024
2024-08-16,vol_filter_rejected,218.5,as-is,summer (EDT),2024
2024-08-20,no_breakout,158.39999999999418,as-is,summer (EDT),2024
2024-08-21,vol_filter_rejected,193.6999999999971,as-is,summer (EDT),2024
2024-08-22,no_breakout,252.70000000000437,as-is,summer (EDT),2024
2024-08-23,vol_filter_rejected,349.79999999999563,as-is,summer (EDT),2024
2024-08-26,no_breakout,230.79999999999563,as-is,summer (EDT),2024
2024-08-27,no_breakout,206.5,as-is,summer (EDT),2024
2024-08-28,no_breakout,194.5,as-is,summer (EDT),2024
2024-08-29,vol_filter_rejected,332.40000000000146,as-is,summer (EDT),2024
2024-08-30,no_breakout,185.1999999999971,as-is,summer (EDT),2024
2024-09-02,vol_filter_rejected,74.69999999999709,as-is,summer (EDT),2024
2024-09-03,no_breakout,477.6999999999971,as-is,summer (EDT),2024
2024-09-04,vol_filter_rejected,262.59999999999854,as-is,summer (EDT),2024
2024-09-05,no_breakout,263.1999999999971,as-is,summer (EDT),2024
2024-09-06,no_breakout,447.09999999999854,as-is,summer (EDT),2024
2024-09-09,vol_filter_rejected,302.29999999999563,as-is,summer (EDT),2024
2024-09-10,no_breakout,382.70000000000437,as-is,summer (EDT),2024
2024-09-11,range_too_wide,644.0,as-is,summer (EDT),2024
2024-09-12,no_breakout,392.6999999999971,as-is,summer (EDT),2024
2024-09-13,vol_filter_rejected,309.8000000000029,as-is,summer (EDT),2024
2024-09-16,no_breakout,347.3000000000029,as-is,summer (EDT),2024
2024-09-17,no_breakout,194.5,as-is,summer (EDT),2024
2024-09-18,no_breakout,200.1999999999971,as-is,summer (EDT),2024
2024-09-19,no_breakout,279.0,as-is,summer (EDT),2024
2024-09-20,no_breakout,236.6999999999971,as-is,summer (EDT),2024
2024-09-23,no_breakout,177.70000000000437,as-is,summer (EDT),2024
2024-09-24,vol_filter_rejected,165.70000000000437,as-is,summer (EDT),2024
2024-09-25,no_breakout,297.6999999999971,as-is,summer (EDT),2024
2024-09-26,no_breakout,168.1999999999971,as-is,summer (EDT),2024
2024-09-30,no_breakout,252.6999999999971,as-is,summer (EDT),2024
2024-10-01,no_breakout,349.0,as-is,summer (EDT),2024
2024-10-02,vol_filter_rejected,233.5,as-is,summer (EDT),2024
2024-10-03,no_breakout,306.20000000000437,as-is,summer (EDT),2024
2024-10-04,no_breakout,372.5,as-is,summer (EDT),2024
2024-10-07,no_breakout,172.29999999999563,as-is,summer (EDT),2024
2024-10-08,no_breakout,216.20000000000437,as-is,summer (EDT),2024
2024-10-09,vol_filter_rejected,336.29999999999563,as-is,summer (EDT),2024
2024-10-10,no_breakout,159.1999999999971,as-is,summer (EDT),2024
2024-10-11,vol_filter_rejected,393.8000000000029,as-is,summer (EDT),2024
2024-10-14,vol_filter_rejected,191.5,as-is,summer (EDT),2024
2024-10-15,no_breakout,420.90000000000146,as-is,summer (EDT),2024
2024-10-16,vol_filter_rejected,271.3000000000029,as-is,summer (EDT),2024
2024-10-17,no_breakout,234.5,as-is,summer (EDT),2024
2024-10-18,no_breakout,268.8999999999942,as-is,summer (EDT),2024
2024-10-21,no_breakout,208.0,as-is,summer (EDT),2024
2024-10-22,vol_filter_rejected,146.5,as-is,summer (EDT),2024
2024-10-23,no_breakout,202.70000000000437,as-is,summer (EDT),2024
2024-10-24,no_breakout,172.0,as-is,summer (EDT),2024
2024-10-25,no_breakout,199.3000000000029,as-is,summer (EDT),2024
2024-10-28,vol_filter_rejected,270.29999999999563,as-is,summer (EDT),2024
2024-10-29,no_breakout,331.3000000000029,as-is,summer (EDT),2024
2024-10-30,vol_filter_rejected,323.5,as-is,summer (EDT),2024
2024-10-31,no_breakout,185.5,as-is,summer (EDT),2024
2024-11-01,vol_filter_rejected,479.0,as-is,summer (EDT),2024
2024-11-04,no_breakout,180.70000000000437,as-is,winter (EST),2024
2024-11-06,range_too_wide,566.6999999999971,as-is,winter (EST),2024
2024-11-07,no_breakout,155.0,as-is,winter (EST),2024
2024-11-08,vol_filter_rejected,123.0,as-is,winter (EST),2024
2024-11-12,vol_filter_rejected,185.0,as-is,winter (EST),2024
2024-11-13,vol_filter_rejected,276.0,as-is,winter (EST),2024
2024-11-14,no_breakout,141.0,as-is,winter (EST),2024
2024-11-15,no_breakout,177.0,as-is,winter (EST),2024
2024-11-18,vol_filter_rejected,152.0,as-is,winter (EST),2024
2024-11-19,range_too_wide,619.0,as-is,winter (EST),2024
2024-11-20,no_breakout,180.0,as-is,winter (EST),2024
2024-11-21,vol_filter_rejected,367.0,as-is,winter (EST),2024
2024-11-26,no_breakout,284.0,as-is,winter (EST),2024
2024-11-29,vol_filter_rejected,151.79999999999563,as-is,winter (EST),2024
2024-12-02,no_breakout,144.0,as-is,winter (EST),2024
2024-12-03,no_breakout,99.0,as-is,winter (EST),2024
2024-12-05,no_breakout,127.5,as-is,winter (EST),2024
2024-12-09,no_breakout,121.80000000000291,as-is,winter (EST),2024
2024-12-10,vol_filter_rejected,151.0,as-is,winter (EST),2024
2024-12-11,no_breakout,191.5,as-is,winter (EST),2024
2024-12-12,vol_filter_rejected,126.29999999999563,as-is,winter (EST),2024
2024-12-13,no_breakout,133.5,as-is,winter (EST),2024
2024-12-16,no_breakout,105.5,as-is,winter (EST),2024
2024-12-17,no_breakout,132.1999999999971,as-is,winter (EST),2024
2024-12-18,vol_filter_rejected,177.1999999999971,as-is,winter (EST),2024
2024-12-23,no_breakout,364.5,as-is,winter (EST),2024
2024-12-24,vol_filter_rejected,74.0,as-is,winter (EST),2024
2024-12-25,no_range_data,,as-is,winter (EST),2024
2024-12-27,no_breakout,207.5,as-is,winter (EST),2024
2024-12-30,no_breakout,443.5,as-is,winter (EST),2024
2024-12-31,vol_filter_rejected,171.0,as-is,winter (EST),2024
2025-01-01,no_range_data,,as-is,winter (EST),2025
2025-01-02,no_breakout,281.8000000000029,as-is,winter (EST),2025
2025-01-06,vol_filter_rejected,285.0,as-is,winter (EST),2025
2025-01-08,no_breakout,268.5,as-is,winter (EST),2025
2025-01-09,no_scan_bars,181.3000000000029,as-is,winter (EST),2025
2025-01-10,no_breakout,451.5,as-is,winter (EST),2025
2025-01-14,no_breakout,255.29999999999563,as-is,winter (EST),2025
2025-01-15,range_too_wide,693.0,as-is,winter (EST),2025
2025-01-16,no_breakout,283.0,as-is,winter (EST),2025
2025-01-17,vol_filter_rejected,257.0,as-is,winter (EST),2025
2025-01-20,vol_filter_rejected,286.0,as-is,winter (EST),2025
2025-01-21,vol_filter_rejected,141.6999999999971,as-is,winter (EST),2025
2025-01-22,no_breakout,178.8000000000029,as-is,winter (EST),2025
2025-01-24,no_breakout,153.8000000000029,as-is,winter (EST),2025
2025-01-28,vol_filter_rejected,178.5,as-is,winter (EST),2025
2025-01-30,no_breakout,306.5,as-is,winter (EST),2025
2025-01-31,no_breakout,112.20000000000437,as-is,winter (EST),2025
2025-02-04,vol_filter_rejected,199.6999999999971,as-is,winter (EST),2025
2025-02-06,no_breakout,196.3000000000029,as-is,winter (EST),2025
2025-02-07,vol_filter_rejected,146.6999999999971,as-is,winter (EST),2025
2025-02-10,no_breakout,224.1999999999971,as-is,winter (EST),2025
2025-02-11,vol_filter_rejected,127.0,as-is,winter (EST),2025
2025-02-12,no_breakout,458.6999999999971,as-is,winter (EST),2025
2025-02-13,no_breakout,270.3000000000029,as-is,winter (EST),2025
2025-02-14,vol_filter_rejected,195.0,as-is,winter (EST),2025
2025-02-17,no_breakout,103.0,as-is,winter (EST),2025
2025-02-18,no_breakout,178.5,as-is,winter (EST),2025
2025-02-19,no_breakout,190.0,as-is,winter (EST),2025
2025-02-20,no_breakout,125.79999999999563,as-is,winter (EST),2025
2025-02-21,no_breakout,344.3000000000029,as-is,winter (EST),2025
2025-02-24,no_breakout,219.0,as-is,winter (EST),2025
2025-02-26,vol_filter_rejected,127.0,as-is,winter (EST),2025
2025-02-28,vol_filter_rejected,205.70000000000437,as-is,winter (EST),2025
2025-03-03,no_breakout,284.5,as-is,winter (EST),2025
2025-03-04,no_breakout,344.20000000000437,as-is,winter (EST),2025
2025-03-05,no_breakout,405.6999999999971,as-is,winter (EST),2025
2025-03-06,vol_filter_rejected,367.0,as-is,winter (EST),2025
2025-03-07,no_breakout,469.5,as-is,winter (EST),2025
2025-03-10,no_breakout,373.0,as-is,summer (EDT),2025
2025-03-11,range_too_wide,659.7000000000044,as-is,summer (EDT),2025
2025-03-12,range_too_wide,751.5999999999985,as-is,summer (EDT),2025
2025-03-13,no_breakout,289.79999999999563,as-is,summer (EDT),2025
2025-03-14,vol_filter_rejected,342.3000000000029,as-is,summer (EDT),2025
2025-03-17,range_too_wide,544.2999999999956,as-is,summer (EDT),2025
2025-03-18,no_breakout,299.90000000000146,as-is,summer (EDT),2025
2025-03-19,vol_filter_rejected,307.1000000000058,as-is,summer (EDT),2025
2025-03-20,range_too_wide,523.2999999999956,as-is,summer (EDT),2025
2025-03-21,range_too_wide,505.6999999999971,as-is,summer (EDT),2025
2025-03-24,vol_filter_rejected,278.79999999999563,as-is,summer (EDT),2025
2025-03-25,no_breakout,216.0,as-is,summer (EDT),2025
2025-03-26,no_breakout,312.3000000000029,as-is,summer (EDT),2025
2025-03-27,no_breakout,412.70000000000437,as-is,summer (EDT),2025
2025-03-28,no_breakout,482.1999999999971,as-is,summer (EDT),2025
2025-03-31,vol_filter_rejected,343.5,as-is,summer (EDT),2025
2025-04-01,vol_filter_rejected,478.70000000000437,as-is,summer (EDT),2025
2025-04-02,vol_filter_rejected,395.29999999999563,as-is,summer (EDT),2025
2025-04-03,range_too_wide,652.1999999999971,as-is,summer (EDT),2025
2025-04-04,range_too_wide,1335.0,as-is,summer (EDT),2025
2025-04-07,range_too_wide,2605.9000000000015,as-is,summer (EDT),2025
2025-04-08,range_too_wide,864.5999999999985,as-is,summer (EDT),2025
2025-04-09,range_too_wide,1292.0999999999985,as-is,summer (EDT),2025
2025-04-10,range_too_wide,732.9000000000015,as-is,summer (EDT),2025
2025-04-11,range_too_wide,667.7000000000044,as-is,summer (EDT),2025
2025-04-14,vol_filter_rejected,316.0,as-is,summer (EDT),2025
2025-04-15,no_breakout,471.59999999999854,as-is,summer (EDT),2025
2025-04-16,range_too_wide,510.6999999999971,as-is,summer (EDT),2025
2025-04-17,range_too_wide,1024.300000000003,as-is,summer (EDT),2025
2025-04-21,range_too_wide,509.6999999999971,as-is,summer (EDT),2025
2025-04-23,range_too_wide,641.8000000000029,as-is,summer (EDT),2025
2025-04-24,range_too_wide,591.3000000000029,as-is,summer (EDT),2025
2025-04-25,no_breakout,469.1999999999971,as-is,summer (EDT),2025
2025-04-28,no_breakout,431.8000000000029,as-is,summer (EDT),2025
2025-04-29,vol_filter_rejected,278.29999999999563,as-is,summer (EDT),2025
2025-04-30,range_too_wide,883.5,as-is,summer (EDT),2025
2025-05-01,vol_filter_rejected,259.5,as-is,summer (EDT),2025
2025-05-05,vol_filter_rejected,279.8000000000029,as-is,summer (EDT),2025
2025-05-06,vol_filter_rejected,317.5,as-is,summer (EDT),2025
2025-05-07,no_breakout,197.0,as-is,summer (EDT),2025
2025-05-08,vol_filter_rejected,359.5,as-is,summer (EDT),2025
2025-05-09,no_breakout,258.20000000000437,as-is,summer (EDT),2025
2025-05-12,no_breakout,370.0,as-is,summer (EDT),2025
2025-05-13,no_breakout,252.09999999999854,as-is,summer (EDT),2025
2025-05-14,no_breakout,167.5,as-is,summer (EDT),2025
2025-05-15,vol_filter_rejected,213.09999999999854,as-is,summer (EDT),2025
2025-05-16,no_breakout,228.5,as-is,summer (EDT),2025
2025-05-19,vol_filter_rejected,440.1000000000058,as-is,summer (EDT),2025
2025-05-20,no_breakout,177.89999999999418,as-is,summer (EDT),2025
2025-05-21,no_breakout,283.0,as-is,summer (EDT),2025
2025-05-22,vol_filter_rejected,319.79999999999563,as-is,summer (EDT),2025
2025-05-23,range_too_wide,774.6999999999971,as-is,summer (EDT),2025
2025-05-26,no_breakout,100.0,as-is,summer (EDT),2025
2025-05-27,vol_filter_rejected,314.1999999999971,as-is,summer (EDT),2025
2025-05-28,no_breakout,232.5,as-is,summer (EDT),2025
2025-05-29,range_too_wide,631.1999999999971,as-is,summer (EDT),2025
2025-05-30,no_breakout,347.5,as-is,summer (EDT),2025
2025-06-02,no_breakout,321.3000000000029,as-is,summer (EDT),2025
2025-06-03,vol_filter_rejected,307.0,as-is,summer (EDT),2025
2025-06-04,no_breakout,168.0,as-is,summer (EDT),2025
2025-06-05,no_breakout,439.20000000000437,as-is,summer (EDT),2025
2025-06-06,range_too_wide,523.5999999999985,as-is,summer (EDT),2025
2025-06-09,no_breakout,231.20000000000437,as-is,summer (EDT),2025
2025-06-10,vol_filter_rejected,161.5,as-is,summer (EDT),2025
2025-06-11,no_breakout,380.70000000000437,as-is,summer (EDT),2025
