date,entry_time,side,vol,entry,sl,risk_pts,exit_time,reason,pl,pips,be,trail,early,max_locked_R,log,config
2026-01-27,14:31:23,Sell,2.0,49021.5,49071.5,50.0,14:35:55,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-01-30,14:31:45,Buy,2.0,48953.2,48903.2,50.0,14:43:41,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-02,14:32:59,Buy,2.0,48925.3,48875.3,50.0,14:57:54,StopLoss,297.54,152.0,1,3,0,3.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-05,14:32:31,Sell,2.0,49219.5,49269.5,50.0,14:38:01,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-06,14:31:00,Buy,2.0,49302.6,49252.6,50.0,15:16:07,StopLoss,689.54,348.0,1,7,0,7.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-09,14:31:57,Sell,2.0,49976.5,50026.5,50.0,14:34:52,StopLoss,-107.46,-50.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-10,14:31:00,Buy,2.0,50274.0,50224.0,50.0,14:35:10,StopLoss,-2.46,2.0,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-11,14:31:47,Buy,2.0,50466.4,50416.4,50.0,14:32:02,StopLoss,-112.46,-53.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-12,14:31:17,Buy,2.0,50374.7,50324.7,50.0,14:31:28,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-16,15:31:53,Sell,2.0,49548.55,49598.55,50.0,20:50:00,Closed,23.44,14.9,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-17,14:31:00,Buy,2.0,49674.5,49624.5,50.0,14:32:09,StopLoss,-109.46,-51.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-20,14:31:00,Sell,2.0,49184.3,49234.3,50.0,14:31:21,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-23,14:31:00,Buy,2.0,49598.4,49548.4,50.0,14:40:45,StopLoss,2.54,4.5,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-26,14:32:16,Buy,2.0,49722.8,49672.8,50.0,14:41:42,StopLoss,1.54,4.0,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-02-27,14:36:37,Sell,2.0,48866.9,48916.9,50.0,14:39:53,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-03-02,16:29:56,Buy,2.0,48703.5,48653.5,50.0,17:11:40,StopLoss,301.64,154.1,1,3,0,3.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-03-25,15:16:50,Sell,2.0,46257.9,46307.9,50.0,15:20:58,StopLoss,-108.46,-51.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-09,15:32:50,Buy,2.0,47938.5,47888.5,50.0,18:04:07,StopLoss,502.54,254.5,1,5,0,5.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-13,16:20:44,Buy,2.0,47791.7,47741.7,50.0,20:50:00,Closed,846.9,426.7,1,7,0,6.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-14,15:20:54,Buy,2.0,48498.9,48448.9,50.0,16:57:03,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-15,14:39:56,Sell,2.0,48326.05,48376.05,50.0,14:42:09,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-21,16:03:53,Sell,2.0,49404.0,49454.0,50.0,17:38:53,StopLoss,200.04,103.2,1,2,0,2.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-27,15:22:46,Sell,2.0,49045.85,49095.85,50.0,15:41:18,StopLoss,-107.36,-50.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-04-29,15:32:39,Sell,2.0,48835.4,48885.4,50.0,18:58:40,StopLoss,1.54,4.0,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-01,15:50:45,Sell,2.0,49684.4,49734.4,50.0,17:53:15,StopLoss,-3.46,1.5,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-04,15:25:49,Sell,2.0,49092.8,49142.8,50.0,16:19:47,StopLoss,102.54,54.5,1,1,0,1.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-08,15:30:50,Sell,2.0,49587.1,49637.1,50.0,15:35:22,StopLoss,-108.46,-51.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-20,15:15:52,Buy,2.0,49855.4,49805.4,50.0,15:18:13,StopLoss,-110.46,-52.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-26,15:56:55,Sell,1.99,50446.95,50496.95,50.0,16:00:28,StopLoss,-106.84,-50.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-05-29,14:51:48,Buy,2.0,50912.5,50862.5,50.0,17:04:27,StopLoss,102.54,54.5,1,1,0,1.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-03,16:23:58,Sell,2.0,50853.4,50903.4,50.0,17:08:13,StopLoss,-106.46,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-05,16:08:59,Sell,2.0,51166.65,51216.65,50.0,19:39:32,StopLoss,502.14,254.3,1,5,0,5.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-09,15:31:59,Sell,2.0,50459.4,50509.4,50.0,15:34:10,StopLoss,-107.46,-50.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-12,15:35:51,Buy,2.0,51344.94,51294.94,50.0,15:36:51,StopLoss,-114.34,-53.9,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-15,16:19:58,Buy,2.0,51927.3,51877.3,50.0,17:03:05,StopLoss,-109.26,-51.4,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-16,15:50:59,Buy,2.0,52142.6,52092.6,50.0,18:05:31,StopLoss,-107.26,-50.4,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-24,15:48:55,Buy,2.0,52165.95,52115.95,50.0,16:40:02,StopLoss,-107.56,-50.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-06-26,15:30:56,Buy,2.0,52093.1,52043.1,50.0,15:51:04,StopLoss,-127.56,-60.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-01,16:30:59,Buy,2.0,52696.1,52646.1,50.0,16:35:00,StopLoss,-108.46,-51.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-07,15:34:59,Sell,1.99,52802.45,52852.45,50.0,15:45:04,StopLoss,-107.13,-50.6,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-09,16:01:55,Buy,2.0,52524.05,52474.05,50.0,18:33:25,StopLoss,-107.26,-50.4,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-13,16:16:57,Sell,2.0,52451.35,52501.35,50.0,16:39:38,StopLoss,2.34,4.4,1,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-20,15:00:56,Sell,2.0,51957.3,52007.3,50.0,15:09:05,StopLoss,-106.56,-50.0,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-21,15:21:54,Buy,2.0,52216.95,52166.95,50.0,15:23:43,StopLoss,-107.66,-50.6,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-24,15:15:51,Buy,2.0,52055.05,52005.05,50.0,15:18:24,StopLoss,-109.66,-51.6,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-27,16:21:57,Sell,1.99,52054.2,52104.2,50.0,16:25:07,StopLoss,-109.02,-51.5,0,0,0,,2026,v2_vol1.2_be2R_noRR_shorts
2026-07-28,15:18:59,Buy,2.0,52748.85,52698.85,50.0,17:44:30,StopLoss,100.54,53.5,1,1,0,1.0,2026,v2_vol1.2_be2R_noRR_shorts
2026-08-06,15:18:52,Sell,2.0,54075.0,54125.0,50.0,18:17:00,StopLoss,202.24,104.3,1,2,0,2.0,2026,v2_vol1.2_be2R_noRR_shorts
2023-01-03,16:05:59,Sell,2.0,33110.0,33160.0,50.0,17:34:06,StopLoss,199.08,101.8,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-04,14:35:48,Buy,2.0,33291.4,33241.4,50.0,14:44:21,StopLoss,-107.12,-51.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-05,14:31:34,Sell,2.0,33026.7,33076.69,50.0,15:08:21,StopLoss,76.68,40.6,1,1,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-06,14:35:52,Buy,2.0,33352.8,33302.8,50.0,14:36:25,StopLoss,-108.32,-51.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-09,14:32:22,Buy,2.0,33783.7,33733.69,50.0,14:34:29,StopLoss,-108.32,-51.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-10,14:47:59,Buy,2.0,33525.9,33475.9,50.0,14:52:41,StopLoss,-105.12,-50.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-11,14:42:58,Buy,2.0,33846.5,33796.5,50.0,14:50:02,StopLoss,-105.72,-50.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-16,15:02:44,Buy,2.0,34316.3,34266.3,50.0,17:45:34,StopLoss,-106.12,-50.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-18,15:55:59,Sell,2.0,33696.6,33746.6,50.0,16:00:48,StopLoss,-107.72,-51.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-23,16:04:45,Buy,2.0,33711.8,33661.8,50.0,17:06:33,StopLoss,-105.72,-50.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-24,14:34:45,Sell,2.0,33452.8,33502.8,50.0,14:47:16,StopLoss,-110.32,-52.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-25,15:01:58,Sell,2.0,33419.3,33469.3,50.0,15:06:03,StopLoss,-108.32,-51.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-26,14:31:26,Buy,2.0,33875.6,33825.6,50.0,14:44:23,StopLoss,-107.12,-51.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-27,14:45:58,Buy,2.0,33982.7,33932.69,50.0,15:24:18,StopLoss,3.48,4.0,1,1,0,0.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-01-30,14:45:55,Buy,2.0,33961.6,33911.6,50.0,14:54:27,StopLoss,-118.92,-57.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-01,14:31:00,Sell,2.0,33875.1,33925.1,50.0,14:42:25,StopLoss,-106.12,-50.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-08,14:31:41,Sell,2.0,34014.5,34064.5,50.0,14:35:06,StopLoss,-107.32,-51.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-13,15:50:54,Buy,2.0,34153.4,34103.4,50.0,20:50:00,Closed,158.48,81.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-14,14:31:00,Sell,2.0,34078.6,34128.6,50.0,14:46:52,StopLoss,-115.32,-55.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-16,14:37:48,Sell,2.0,33762.4,33812.4,50.0,14:40:11,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-20,15:14:57,Sell,2.0,33722.1,33772.1,50.0,20:50:00,Closed,-36.32,-15.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-22,15:32:59,Sell,2.0,33059.1,33109.1,50.0,15:45:42,StopLoss,-117.92,-56.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-23,14:32:58,Buy,2.0,33190.6,33140.6,50.0,14:35:35,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-02-24,14:31:38,Sell,1.99,32746.8,32796.8,50.0,14:33:18,StopLoss,-106.79,-51.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-06,14:34:32,Buy,2.0,33468.3,33418.3,50.0,14:58:28,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-07,14:35:37,Sell,2.0,33406.0,33456.0,50.0,14:51:23,StopLoss,-106.92,-51.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-09,14:31:23,Buy,2.0,32929.3,32879.3,50.0,15:11:27,StopLoss,-111.32,-53.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-23,15:30:57,Buy,2.0,32428.6,32378.6,50.0,16:13:54,StopLoss,-105.92,-50.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-30,16:01:58,Sell,2.0,32734.6,32784.6,50.0,18:21:06,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-03-31,16:24:58,Buy,2.0,33162.0,33112.0,50.0,17:14:02,StopLoss,-105.12,-50.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-04,16:10:58,Sell,2.0,33284.9,33334.9,50.0,16:25:43,StopLoss,-105.72,-50.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-11,15:49:55,Buy,2.0,33706.6,33656.6,50.0,20:50:00,Closed,-11.72,-3.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-18,14:31:00,Sell,2.0,33792.3,33842.3,50.0,14:42:01,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-20,15:40:59,Buy,2.0,33779.5,33729.5,50.0,18:41:00,StopLoss,-104.52,-50.0,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-24,14:31:00,Buy,2.0,33890.6,33840.6,50.0,14:38:01,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-27,16:01:59,Buy,2.0,33615.0,33565.0,50.0,20:50:00,Closed,350.08,177.3,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-04-28,16:06:55,Buy,2.0,34045.5,33995.5,50.0,17:56:00,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-01,14:46:53,Buy,2.0,34229.8,34179.8,50.0,15:13:54,StopLoss,-107.32,-51.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-02,15:02:56,Sell,2.0,33459.1,33509.1,50.0,15:04:28,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-08,15:33:58,Sell,2.0,33569.0,33619.0,50.0,15:54:45,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-10,14:45:57,Sell,2.0,33371.8,33421.8,50.0,14:47:25,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-12,16:03:56,Sell,2.0,33230.5,33280.5,50.0,17:25:00,StopLoss,4.08,4.3,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-17,15:17:50,Buy,2.0,33192.5,33142.5,50.0,15:22:25,StopLoss,-107.92,-51.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-19,16:30:52,Sell,2.0,33335.4,33385.4,50.0,16:38:56,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-24,15:44:59,Sell,2.0,32785.6,32835.6,50.0,17:20:45,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-25,15:54:47,Sell,2.0,32602.4,32652.4,50.0,16:00:59,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-29,15:29:48,Buy,2.0,33204.6,33154.6,50.0,16:58:03,StopLoss,-105.52,-50.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-05-30,15:16:53,Sell,2.0,32922.4,32972.4,50.0,15:36:58,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-01,16:20:49,Buy,2.0,33128.7,33078.69,50.0,17:38:02,StopLoss,-106.52,-51.0,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-02,15:02:57,Buy,2.0,33604.3,33554.3,50.0,20:50:00,Closed,281.28,142.9,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-06,14:45:52,Buy,2.0,33612.4,33562.4,50.0,15:14:37,StopLoss,-109.72,-52.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-08,15:30:59,Buy,2.0,33761.1,33711.1,50.0,16:01:02,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-15,15:48:58,Buy,2.0,34315.7,34265.69,50.0,20:50:00,Closed,128.48,66.5,1,2,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-06-19,14:56:32,Sell,2.0,34178.6,34228.6,50.0,16:52:37,StopLoss,-106.52,-51.0,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-03,16:04:57,Buy,2.0,34456.9,34406.9,50.0,17:06:03,StopLoss,-105.12,-50.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-06,15:45:57,Sell,2.0,33803.6,33853.6,50.0,16:12:09,StopLoss,-106.72,-51.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-11,16:00:53,Buy,2.0,34166.2,34116.19,50.0,16:28:11,StopLoss,-108.32,-51.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-13,15:31:50,Sell,2.0,34369.7,34419.69,50.0,16:05:02,StopLoss,-106.32,-50.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-17,15:28:53,Buy,2.0,34586.7,34536.69,50.0,20:50:00,Closed,-35.52,-15.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-18,14:45:59,Buy,2.0,34872.7,34822.69,50.0,20:50:00,Closed,146.28,75.4,1,1,0,0.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-20,15:49:56,Buy,2.0,35332.9,35282.9,50.0,17:54:59,StopLoss,-106.32,-50.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-24,15:37:48,Buy,2.0,35416.2,35366.19,50.0,20:50:00,Closed,-2.72,0.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-25,15:38:54,Buy,2.0,35473.1,35423.1,50.0,20:02:02,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-07-26,15:28:56,Buy,2.0,35462.3,35412.3,50.0,17:34:09,StopLoss,-105.12,-50.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-04,15:43:58,Buy,2.0,35428.7,35378.69,50.0,17:58:56,StopLoss,-106.72,-51.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-09,15:16:58,Sell,2.0,35198.5,35248.5,50.0,17:05:20,StopLoss,1.68,3.1,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-17,16:15:59,Sell,2.0,34710.5,34760.5,50.0,16:24:27,StopLoss,-104.92,-50.2,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-21,15:15:58,Sell,2.0,34307.4,34357.4,50.0,16:25:01,StopLoss,-105.12,-50.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-22,14:34:58,Sell,2.0,34336.9,34386.9,50.0,15:31:45,StopLoss,-106.12,-50.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-24,15:54:59,Sell,2.0,34280.3,34330.3,50.0,20:50:00,Closed,367.48,186.0,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-29,15:35:50,Buy,2.0,34730.7,34680.69,50.0,20:50:00,Closed,263.28,133.9,1,1,0,0.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-08-31,15:34:58,Sell,2.0,34896.6,34946.6,50.0,20:50:00,Closed,274.28,139.4,1,1,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-01,15:45:59,Sell,2.0,34737.3,34787.3,50.0,16:31:15,StopLoss,-105.72,-50.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-04,14:56:45,Sell,2.0,34757.3,34807.3,50.0,20:50:00,Closed,-80.32,-37.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-06,16:29:41,Sell,2.0,34380.4,34430.4,50.0,18:25:17,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-08,16:22:59,Buy,2.0,34615.7,34565.69,50.0,16:32:00,StopLoss,-107.52,-51.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-12,15:30:55,Buy,2.0,34677.7,34627.69,50.0,18:00:25,StopLoss,104.08,54.3,1,2,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-14,16:10:57,Buy,2.0,34858.9,34808.9,50.0,20:50:00,Closed,195.68,100.1,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-15,15:30:55,Sell,2.0,34749.6,34799.6,50.0,20:50:00,Closed,215.68,110.1,1,1,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-18,16:00:55,Buy,2.0,34710.8,34660.8,50.0,18:27:16,StopLoss,-105.72,-50.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-19,14:39:49,Sell,2.0,34396.8,34446.8,50.0,17:47:06,StopLoss,-107.12,-51.3,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-20,16:28:54,Buy,2.0,34734.4,34684.4,50.0,18:00:01,StopLoss,-176.12,-85.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-26,15:29:59,Sell,2.0,33673.7,33723.69,50.0,16:11:52,StopLoss,-104.72,-50.1,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-09-27,14:51:55,Sell,2.0,33531.8,33581.8,50.0,18:28:29,StopLoss,203.48,104.0,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-10-09,16:07:58,Buy,2.0,33434.9,33384.9,50.0,16:43:19,StopLoss,-104.52,-50.0,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-10-10,15:08:52,Buy,2.0,33820.4,33770.4,50.0,17:12:38,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-10-11,15:41:59,Sell,2.0,33698.2,33748.19,50.0,18:54:31,StopLoss,-104.52,-50.0,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-10-18,16:11:59,Sell,2.0,33827.3,33877.3,50.0,17:02:49,StopLoss,1.68,3.1,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-02,16:28:57,Buy,2.0,33642.2,33592.19,50.0,20:50:00,Closed,395.48,200.0,1,3,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-07,15:19:59,Buy,2.0,34101.4,34051.4,50.0,17:30:47,StopLoss,-1.52,1.5,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-08,14:31:30,Buy,2.0,34221.4,34171.4,50.0,15:35:06,StopLoss,-105.92,-50.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-10,14:31:28,Buy,2.0,34064.5,34014.5,50.0,14:33:15,StopLoss,-106.32,-50.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-17,16:05:59,Sell,2.0,34889.0,34939.0,50.0,16:13:27,StopLoss,-105.52,-50.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-20,15:24:50,Buy,2.0,34997.0,34947.0,50.0,20:50:00,Closed,376.48,190.5,1,2,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-22,14:31:00,Buy,2.0,35221.9,35171.9,50.0,14:56:49,StopLoss,-108.12,-51.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-23,15:59:35,Buy,2.0,35330.3,35280.3,50.0,20:50:00,Closed,-60.32,-27.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-24,15:40:56,Buy,2.0,35379.0,35329.0,50.0,20:50:00,Closed,28.28,16.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-27,14:31:00,Buy,2.0,35398.0,35348.0,50.0,14:36:27,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-28,15:45:00,Buy,2.0,35467.1,35417.1,50.0,17:30:45,StopLoss,-111.92,-53.7,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-11-30,15:41:59,Buy,2.0,35711.7,35661.69,50.0,17:18:56,StopLoss,-115.52,-55.5,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-01,16:11:58,Buy,2.0,36044.7,35994.69,50.0,20:50:00,Closed,386.68,195.6,1,3,0,2.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-06,14:31:00,Buy,2.0,36250.9,36200.9,50.0,14:36:23,StopLoss,-110.32,-52.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-07,14:31:00,Buy,2.0,36139.0,36089.0,50.0,14:34:05,StopLoss,-108.32,-51.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-13,15:34:56,Sell,2.0,36563.3,36613.3,50.0,16:23:42,StopLoss,-106.12,-50.8,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-15,14:31:47,Sell,2.0,37173.4,37223.4,50.0,14:32:23,StopLoss,-107.32,-51.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-19,15:39:59,Buy,2.0,37487.0,37437.0,50.0,20:50:00,Closed,36.68,20.6,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-20,16:30:01,Buy,2.0,37587.3,37537.3,50.0,19:33:27,StopLoss,-105.32,-50.4,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-21,14:35:35,Buy,2.0,37387.2,37337.19,50.0,14:37:36,StopLoss,-114.32,-54.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-22,14:31:25,Buy,2.0,37381.7,37331.69,50.0,15:59:32,StopLoss,103.68,54.1,1,2,0,1.0,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-26,15:30:56,Buy,2.0,37485.6,37435.6,50.0,20:50:00,Closed,124.68,64.6,1,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
2023-12-27,14:31:00,Sell,1.99,37493.7,37543.69,50.0,14:34:04,StopLoss,-105.79,-50.9,0,0,0,,2023,v2_vol1.2_be2R_noRR_shorts
