date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow,dt,usd,year,month,week,week_start
2024-06-25,SHORT,2024-06-25 10:00:00-04:00,39297.9,39372.9,39035.4,75,262.5,TP,39035.4,262.5,3.5,31,155,-58.0,263.5,70.0,1906,2.139,1.049,1.617,1817.3,1,2024-06-25,350.0,2024,2024-06,2024-W26,2024-06-24
2024-06-26,SHORT,2024-06-26 10:00:00-04:00,38986.3,39061.3,38723.8,75,262.5,SL,39061.3,-75.0,-1.0,11,55,-82.5,35.3,72.0,1668,1.987,1.113,1.742,1498.2,2,2024-06-26,-100.0,2024,2024-06,2024-W26,2024-06-24
2024-06-27,LONG,2024-06-27 10:00:00-04:00,39156.1,39081.1,39418.6,75,262.5,SL,39081.1,-75.0,-1.0,51,255,-91.0,118.5,70.0,1664,1.67,0.878,1.034,1894.7,3,2024-06-27,-100.0,2024,2024-06,2024-W26,2024-06-24
2024-06-28,LONG,2024-06-28 10:00:00-04:00,39366.0,39291.0,39628.5,75,262.5,SL,39291.0,-75.0,-1.0,12,60,-107.3,87.0,112.5,1940,1.808,1.06,1.517,1830.5,4,2024-06-28,-100.0,2024,2024-06,2024-W26,2024-06-24
2024-07-01,LONG,2024-07-01 10:00:00-04:00,39339.6,39264.6,39602.1,75,262.5,SL,39264.6,-75.0,-1.0,2,10,-145.7,17.0,81.7,2053,2.395,1.017,1.55,2018.7,0,2024-07-01,-100.0,2024,2024-07,2024-W27,2024-07-01
2024-07-02,LONG,2024-07-02 10:00:00-04:00,39161.2,39086.2,39423.7,75,262.5,TIMEOUT,39326.5,165.3,2.204,72,360,-70.0,193.5,74.0,1970,2.317,1.1,1.727,1791.2,1,2024-07-02,220.4,2024,2024-07,2024-W27,2024-07-01
2024-07-03,SHORT,2024-07-03 10:40:00-04:00,39298.0,39373.0,39035.5,75,262.5,TIMEOUT,39303.8,-5.8,-0.077,30,150,-45.8,61.7,77.0,1672,1.264,0.923,0.536,1811.8,2,2024-07-03,-7.7,2024,2024-07,2024-W27,2024-07-01
2024-07-04,SHORT,2024-07-04 12:45:00-04:00,39342.4,39417.4,39079.9,75,262.5,TIMEOUT,39352.4,-10.0,-0.133,2,10,-13.8,0.0,47.8,202,1.209,0.413,0.659,489.0,3,2024-07-04,-13.3,2024,2024-07,2024-W27,2024-07-01
2024-07-05,SHORT,2024-07-05 10:00:00-04:00,39252.8,39327.8,38990.3,75,262.5,SL,39327.8,-75.0,-1.0,20,100,-77.5,97.5,119.0,1818,1.561,0.927,1.006,1961.0,4,2024-07-05,-100.0,2024,2024-07,2024-W27,2024-07-01
2024-07-08,LONG,2024-07-08 10:00:00-04:00,39614.8,39539.8,39877.3,75,262.5,SL,39539.8,-75.0,-1.0,5,25,-78.0,9.5,84.2,1948,2.395,0.964,1.427,2021.7,0,2024-07-08,-100.0,2024,2024-07,2024-W28,2024-07-08
2024-07-09,SHORT,2024-07-09 10:00:00-04:00,39200.8,39275.8,38938.3,75,262.5,SL,39275.8,-75.0,-1.0,21,105,-79.0,62.0,66.0,1762,2.197,0.914,1.293,1926.8,1,2024-07-09,-100.0,2024,2024-07,2024-W28,2024-07-08
2024-07-10,SHORT,2024-07-10 10:10:00-04:00,39283.8,39358.8,39021.3,75,262.5,SL,39358.8,-75.0,-1.0,11,55,-78.3,27.7,45.2,1820,1.928,0.917,1.056,1984.8,2,2024-07-10,-100.0,2024,2024-07,2024-W28,2024-07-08
2024-07-11,LONG,2024-07-11 10:10:00-04:00,39889.1,39814.1,40151.6,75,262.5,SL,39814.1,-75.0,-1.0,2,10,-126.5,6.0,202.3,2024,1.307,1.011,1.079,2001.0,3,2024-07-11,-100.0,2024,2024-07,2024-W28,2024-07-08
2024-07-12,LONG,2024-07-12 10:10:00-04:00,39926.8,39851.8,40189.3,75,262.5,TP,40189.3,262.5,3.5,39,195,-16.0,262.5,151.8,1898,1.518,1.146,1.257,1655.5,4,2024-07-12,350.0,2024,2024-07,2024-W28,2024-07-08
2024-07-15,SHORT,2024-07-15 10:00:00-04:00,40182.7,40257.7,39920.2,75,262.5,SL,40257.7,-75.0,-1.0,9,45,-75.0,19.5,55.7,1412,1.7,0.764,0.843,1849.2,0,2024-07-15,-100.0,2024,2024-07,2024-W29,2024-07-15
2024-07-16,LONG,2024-07-16 10:00:00-04:00,40721.3,40646.3,40983.8,75,262.5,TP,40983.8,262.5,3.5,59,295,-21.0,265.5,162.5,2092,2.101,1.145,1.731,1826.7,1,2024-07-16,350.0,2024,2024-07,2024-W29,2024-07-15
2024-07-17,LONG,2024-07-17 10:00:00-04:00,41140.4,41065.4,41402.9,75,262.5,SL,41065.4,-75.0,-1.0,1,5,-83.5,0.0,75.2,2050,2.004,1.09,1.718,1881.3,2,2024-07-17,-100.0,2024,2024-07,2024-W29,2024-07-15
2024-07-18,LONG,2024-07-18 10:00:00-04:00,41355.5,41280.5,41618.0,75,262.5,SL,41280.5,-75.0,-1.0,7,35,-84.0,59.0,142.0,2044,2.071,1.117,1.744,1829.3,3,2024-07-18,-100.0,2024,2024-07,2024-W29,2024-07-15
2024-07-19,SHORT,2024-07-19 10:20:00-04:00,40447.5,40522.5,40185.0,75,262.5,TIMEOUT,40274.8,172.7,2.303,68,340,-7.5,238.0,187.0,1926,1.348,0.89,0.697,2162.8,4,2024-07-19,230.3,2024,2024-07,2024-W29,2024-07-15
2024-07-22,SHORT,2024-07-22 10:00:00-04:00,40258.2,40333.2,39995.7,75,262.5,SL,40333.2,-75.0,-1.0,3,15,-86.0,16.0,92.0,2166,2.323,0.999,1.506,2168.0,0,2024-07-22,-100.0,2024,2024-07,2024-W30,2024-07-22
2024-07-23,LONG,2024-07-23 10:00:00-04:00,40487.9,40412.9,40750.4,75,262.5,SL,40412.9,-75.0,-1.0,9,45,-104.0,44.0,73.0,2019,2.155,1.038,1.601,1945.5,1,2024-07-23,-100.0,2024,2024-07,2024-W30,2024-07-22
2024-07-24,SHORT,2024-07-24 10:00:00-04:00,40013.5,40088.5,39751.0,75,262.5,SL,40088.5,-75.0,-1.0,10,50,-102.5,52.0,71.0,2080,2.115,1.011,1.518,2057.2,2,2024-07-24,-100.0,2024,2024-07,2024-W30,2024-07-22
2024-07-25,LONG,2024-07-25 10:00:00-04:00,39998.1,39923.1,40260.6,75,262.5,TP,40260.6,262.5,3.5,26,130,-23.0,319.0,115.0,2206,1.671,1.067,1.53,2068.3,3,2024-07-25,350.0,2024,2024-07,2024-W30,2024-07-22
2024-07-26,LONG,2024-07-26 10:00:00-04:00,40556.7,40481.7,40819.2,75,262.5,SL,40481.7,-75.0,-1.0,1,5,-87.0,4.0,102.0,1922,1.648,1.013,1.261,1897.7,4,2024-07-26,-100.0,2024,2024-07,2024-W30,2024-07-22
2024-07-29,SHORT,2024-07-29 10:00:00-04:00,40660.7,40735.7,40398.2,75,262.5,TIMEOUT,40557.0,103.7,1.383,72,360,-14.0,254.0,172.8,2084,2.03,0.987,1.466,2111.3,0,2024-07-29,138.3,2024,2024-07,2024-W31,2024-07-29
2024-07-30,LONG,2024-07-30 10:00:00-04:00,40714.3,40639.3,40976.8,75,262.5,SL,40639.3,-75.0,-1.0,3,15,-77.0,50.5,78.5,2068,2.395,1.029,1.58,2010.3,1,2024-07-30,-100.0,2024,2024-07,2024-W31,2024-07-29
2024-07-31,SHORT,2024-07-31 10:00:00-04:00,40730.2,40805.2,40467.7,75,262.5,SL,40805.2,-75.0,-1.0,2,10,-118.7,26.5,163.0,2052,1.884,1.048,1.582,1958.3,2,2024-07-31,-100.0,2024,2024-07,2024-W31,2024-07-29
2024-08-01,SHORT,2024-08-01 10:00:00-04:00,40839.3,40914.3,40576.8,75,262.5,TP,40576.8,262.5,3.5,6,30,-11.8,285.7,156.2,2218,1.794,1.107,1.775,2003.3,3,2024-08-01,350.0,2024,2024-08,2024-W31,2024-07-29
2024-08-02,SHORT,2024-08-02 10:10:00-04:00,39698.1,39773.1,39435.6,75,262.5,TP,39435.6,262.5,3.5,10,50,-72.0,279.2,288.8,2160,1.212,0.963,0.855,2242.3,4,2024-08-02,350.0,2024,2024-08,2024-W31,2024-07-29
2024-08-05,LONG,2024-08-05 10:00:00-04:00,38855.3,38780.3,39117.8,75,262.5,SL,38780.3,-75.0,-1.0,1,5,-108.2,8.3,457.0,2526,1.488,1.059,1.673,2386.3,0,2024-08-05,-100.0,2024,2024-08,2024-W32,2024-08-05
2024-08-06,LONG,2024-08-06 10:00:00-04:00,39024.6,38949.6,39287.1,75,262.5,SL,38949.6,-75.0,-1.0,17,85,-103.2,223.3,253.0,2228,1.666,0.993,1.463,2244.0,1,2024-08-06,-100.0,2024,2024-08,2024-W32,2024-08-05
2024-08-07,LONG,2024-08-07 10:00:00-04:00,39377.0,39302.0,39639.5,75,262.5,SL,39302.0,-75.0,-1.0,5,25,-86.5,69.5,84.0,1996,1.767,1.0,1.507,1995.2,2,2024-08-07,-100.0,2024,2024-08,2024-W32,2024-08-05
2024-08-08,LONG,2024-08-08 10:00:00-04:00,39279.4,39204.4,39541.9,75,262.5,TIMEOUT,39495.7,216.3,2.884,72,360,-65.3,243.3,287.3,1940,1.409,0.853,0.858,2273.0,3,2024-08-08,288.4,2024,2024-08,2024-W32,2024-08-05
2024-08-12,SHORT,2024-08-12 10:00:00-04:00,39306.0,39381.0,39043.5,75,262.5,SL,39381.0,-75.0,-1.0,2,10,-83.0,14.5,70.0,1844,2.229,0.948,1.382,1945.0,0,2024-08-12,-100.0,2024,2024-08,2024-W33,2024-08-12
2024-08-14,LONG,2024-08-14 12:20:00-04:00,39951.0,39876.0,40213.5,75,262.5,TIMEOUT,40035.5,84.5,1.127,44,220,-49.0,129.2,174.0,1788,1.248,0.94,3.048,1902.0,2,2024-08-14,112.7,2024,2024-08,2024-W33,2024-08-12
2024-08-16,LONG,2024-08-16 10:00:00-04:00,40560.4,40485.4,40822.9,75,262.5,SL,40485.4,-75.0,-1.0,5,25,-75.0,2.0,113.5,1956,1.804,1.177,1.928,1662.3,4,2024-08-16,-100.0,2024,2024-08,2024-W33,2024-08-12
2024-08-19,LONG,2024-08-19 10:00:00-04:00,40794.6,40719.6,41057.1,75,262.5,TIMEOUT,40881.9,87.3,1.164,72,360,-58.0,134.5,72.3,1840,2.435,1.039,1.617,1771.7,0,2024-08-19,116.4,2024,2024-08,2024-W34,2024-08-19
2024-08-20,SHORT,2024-08-20 10:10:00-04:00,40840.3,40915.3,40577.8,75,262.5,SL,40915.3,-75.0,-1.0,50,250,-88.7,74.0,54.0,1948,2.26,1.174,1.605,1659.0,1,2024-08-20,-100.0,2024,2024-08,2024-W34,2024-08-19
2024-08-21,SHORT,2024-08-21 10:00:00-04:00,40865.9,40940.9,40603.4,75,262.5,SL,40940.9,-75.0,-1.0,7,35,-83.0,90.0,52.5,1618,2.363,0.953,1.377,1698.3,2,2024-08-21,-100.0,2024,2024-08,2024-W34,2024-08-19
2024-08-22,SHORT,2024-08-22 10:05:00-04:00,40835.6,40910.6,40573.1,75,262.5,TIMEOUT,40739.9,95.7,1.276,71,355,-51.5,246.5,83.0,1934,2.055,1.059,1.486,1827.0,3,2024-08-22,127.6,2024,2024-08,2024-W34,2024-08-19
2024-08-23,LONG,2024-08-23 10:00:00-04:00,41027.2,40952.2,41289.7,75,262.5,SL,40952.2,-75.0,-1.0,9,45,-97.5,136.5,49.0,1998,2.818,1.237,2.089,1614.7,4,2024-08-23,-100.0,2024,2024-08,2024-W34,2024-08-19
2024-08-26,LONG,2024-08-26 10:00:00-04:00,41388.7,41313.7,41651.2,75,262.5,SL,41313.7,-75.0,-1.0,11,55,-95.8,59.0,42.0,1603,1.917,0.877,1.159,1828.8,0,2024-08-26,-100.0,2024,2024-08,2024-W35,2024-08-26
2024-08-27,LONG,2024-08-27 10:00:00-04:00,41243.1,41168.1,41505.6,75,262.5,SL,41168.1,-75.0,-1.0,3,15,-86.0,24.0,125.8,1900,1.899,1.002,1.478,1896.7,1,2024-08-27,-100.0,2024,2024-08,2024-W35,2024-08-26
2024-08-28,LONG,2024-08-28 10:00:00-04:00,41306.8,41231.8,41569.3,75,262.5,SL,41231.8,-75.0,-1.0,16,80,-101.0,56.0,54.5,1422,1.826,0.818,0.971,1738.8,2,2024-08-28,-100.0,2024,2024-08,2024-W35,2024-08-26
2024-08-29,SHORT,2024-08-29 10:00:00-04:00,41300.1,41375.1,41037.6,75,262.5,SL,41375.1,-75.0,-1.0,4,20,-105.0,16.5,86.2,2038,1.778,1.027,1.448,1984.7,3,2024-08-29,-100.0,2024,2024-08,2024-W35,2024-08-26
2024-09-02,SHORT,2024-09-02 10:00:00-04:00,41503.6,41578.6,41241.1,75,262.5,TIMEOUT,41559.1,-55.5,-0.74,35,175,-73.7,22.5,24.7,562,2.101,1.197,2.006,469.3,0,2024-09-02,-74.0,2024,2024-09,2024-W36,2024-09-02
2024-09-03,SHORT,2024-09-03 10:00:00-04:00,41121.3,41196.3,40858.8,75,262.5,TP,40858.8,262.5,3.5,67,335,-66.0,265.0,67.3,2166,2.133,1.082,1.717,2002.0,1,2024-09-03,350.0,2024,2024-09,2024-W36,2024-09-02
2024-09-04,LONG,2024-09-04 10:00:00-04:00,40995.9,40920.9,41258.4,75,262.5,SL,40920.9,-75.0,-1.0,36,180,-99.0,189.0,95.0,2332,2.29,1.196,2.083,1950.0,2,2024-09-04,-100.0,2024,2024-09,2024-W36,2024-09-02
2024-09-05,SHORT,2024-09-05 10:10:00-04:00,40912.5,40987.5,40650.0,75,262.5,SL,40987.5,-75.0,-1.0,3,15,-83.5,20.0,128.2,1886,1.396,0.992,1.013,1901.7,3,2024-09-05,-100.0,2024,2024-09,2024-W36,2024-09-02
2024-09-06,LONG,2024-09-06 10:00:00-04:00,40841.7,40766.7,41104.2,75,262.5,SL,40766.7,-75.0,-1.0,2,10,-81.8,16.5,252.0,2152,1.308,1.006,1.016,2138.3,4,2024-09-06,-100.0,2024,2024-09,2024-W36,2024-09-02
2024-09-09,LONG,2024-09-09 10:00:00-04:00,40709.7,40634.7,40972.2,75,262.5,TP,40972.2,262.5,3.5,28,140,-33.3,267.2,106.0,1718,1.837,0.899,1.19,1912.0,0,2024-09-09,350.0,2024,2024-09,2024-W37,2024-09-09
2024-09-10,SHORT,2024-09-10 10:00:00-04:00,40730.7,40805.7,40468.2,75,262.5,TP,40468.2,262.5,3.5,24,120,-7.5,308.8,142.0,1578,1.822,0.852,1.068,1852.3,1,2024-09-10,350.0,2024,2024-09,2024-W37,2024-09-09
2024-09-11,SHORT,2024-09-11 10:00:00-04:00,40172.8,40247.8,39910.3,75,262.5,SL,40247.8,-75.0,-1.0,19,95,-116.0,173.0,202.8,2068,1.465,0.981,1.087,2108.3,2,2024-09-11,-100.0,2024,2024-09,2024-W37,2024-09-09
2024-09-12,SHORT,2024-09-12 10:00:00-04:00,40679.4,40754.4,40416.9,75,262.5,SL,40754.4,-75.0,-1.0,2,10,-150.0,0.3,196.5,1776,1.318,0.862,0.814,2061.3,3,2024-09-12,-100.0,2024,2024-09,2024-W37,2024-09-09
2024-09-13,LONG,2024-09-13 10:00:00-04:00,41312.3,41237.3,41574.8,75,262.5,TIMEOUT,41401.4,89.1,1.188,72,360,-64.5,232.0,104.0,1550,1.97,1.064,1.691,1456.5,4,2024-09-13,118.8,2024,2024-09,2024-W37,2024-09-09
2024-09-16,LONG,2024-09-16 10:00:00-04:00,41672.4,41597.4,41934.9,75,262.5,SL,41597.4,-75.0,-1.0,5,25,-122.7,26.3,73.2,1474,1.817,0.959,1.367,1536.5,0,2024-09-16,-100.0,2024,2024-09,2024-W38,2024-09-16
2024-09-17,SHORT,2024-09-17 10:00:00-04:00,41703.0,41778.0,41440.5,75,262.5,SL,41778.0,-75.0,-1.0,1,5,-93.0,13.2,53.2,1505,1.621,1.007,1.469,1495.0,1,2024-09-17,-100.0,2024,2024-09,2024-W38,2024-09-16
2024-09-18,SHORT,2024-09-18 10:00:00-04:00,41560.5,41635.5,41298.0,75,262.5,SL,41635.5,-75.0,-1.0,34,170,-76.5,71.7,76.0,1154,1.776,0.862,1.08,1339.3,2,2024-09-18,-100.0,2024,2024-09,2024-W38,2024-09-16
2024-09-19,SHORT,2024-09-19 10:20:00-04:00,41910.0,41985.0,41647.5,75,262.5,SL,41985.0,-75.0,-1.0,1,5,-86.0,10.0,163.0,1258,1.202,0.814,0.45,1544.7,3,2024-09-19,-100.0,2024,2024-09,2024-W38,2024-09-16
2024-09-20,SHORT,2024-09-20 10:00:00-04:00,41889.2,41964.2,41626.7,75,262.5,SL,41964.2,-75.0,-1.0,3,15,-75.3,37.7,142.5,1386,1.697,0.974,1.297,1422.3,4,2024-09-20,-100.0,2024,2024-09,2024-W38,2024-09-16
2024-09-24,SHORT,2024-09-24 10:00:00-04:00,42119.6,42194.6,41857.1,75,262.5,SL,42194.6,-75.0,-1.0,10,50,-88.0,31.5,87.0,1498,2.222,1.118,1.821,1340.3,1,2024-09-24,-100.0,2024,2024-09,2024-W39,2024-09-23
2024-09-25,SHORT,2024-09-25 10:00:00-04:00,42153.3,42228.3,41890.8,75,262.5,TP,41890.8,262.5,3.5,42,210,-12.2,283.0,64.8,1264,1.946,0.866,1.128,1460.0,2,2024-09-25,350.0,2024,2024-09,2024-W39,2024-09-23
2024-09-26,SHORT,2024-09-26 10:20:00-04:00,42060.0,42135.0,41797.5,75,262.5,SL,42135.0,-75.0,-1.0,2,10,-87.0,15.0,91.5,1290,1.402,0.903,0.767,1428.5,3,2024-09-26,-100.0,2024,2024-09,2024-W39,2024-09-23
2024-09-27,LONG,2024-09-27 10:00:00-04:00,42403.2,42328.2,42665.7,75,262.5,SL,42328.2,-75.0,-1.0,53,265,-85.8,250.7,94.0,1486,1.916,1.102,1.692,1348.7,4,2024-09-27,-100.0,2024,2024-09,2024-W39,2024-09-23
2024-09-30,SHORT,2024-09-30 10:00:00-04:00,42168.1,42243.1,41905.6,75,262.5,SL,42243.1,-75.0,-1.0,6,30,-99.2,4.3,50.7,1290,1.965,0.901,1.223,1432.0,0,2024-09-30,-100.0,2024,2024-09,2024-W40,2024-09-30
2024-10-01,SHORT,2024-10-01 10:00:00-04:00,42107.2,42182.2,41844.7,75,262.5,SL,42182.2,-75.0,-1.0,19,95,-77.0,180.0,73.0,1650,2.231,1.065,1.686,1550.0,1,2024-10-01,-100.0,2024,2024-10,2024-W40,2024-09-30
2024-10-03,SHORT,2024-10-03 10:20:00-04:00,41980.7,42055.7,41718.2,75,262.5,SL,42055.7,-75.0,-1.0,18,90,-88.5,99.5,113.5,1624,1.573,1.119,1.327,1451.7,3,2024-10-03,-100.0,2024,2024-10,2024-W40,2024-09-30
2024-10-04,SHORT,2024-10-04 10:25:00-04:00,42039.5,42114.5,41777.0,75,262.5,SL,42114.5,-75.0,-1.0,8,40,-76.5,93.5,228.5,1912,1.326,1.042,0.962,1835.3,4,2024-10-04,-100.0,2024,2024-10,2024-W40,2024-09-30
2024-10-07,LONG,2024-10-07 10:00:00-04:00,42243.7,42168.7,42506.2,75,262.5,SL,42168.7,-75.0,-1.0,12,60,-98.0,49.0,61.5,1726,2.168,0.938,1.342,1839.7,0,2024-10-07,-100.0,2024,2024-10,2024-W41,2024-10-07
2024-10-08,SHORT,2024-10-08 10:05:00-04:00,41964.6,42039.6,41702.1,75,262.5,SL,42039.6,-75.0,-1.0,22,110,-77.5,76.5,74.0,1488,1.685,0.855,0.956,1741.0,1,2024-10-08,-100.0,2024,2024-10,2024-W41,2024-10-07
2024-10-09,LONG,2024-10-09 10:00:00-04:00,42226.6,42151.6,42489.1,75,262.5,SL,42151.6,-75.0,-1.0,6,30,-81.0,75.0,102.7,1346,1.693,0.789,0.895,1706.2,2,2024-10-09,-100.0,2024,2024-10,2024-W41,2024-10-07
2024-10-11,LONG,2024-10-11 10:00:00-04:00,42631.0,42556.0,42893.5,75,262.5,TP,42893.5,262.5,3.5,67,335,-10.5,266.7,89.0,1645,1.841,1.002,1.363,1641.3,4,2024-10-11,350.0,2024,2024-10,2024-W41,2024-10-07
2024-10-14,LONG,2024-10-14 10:10:00-04:00,42861.4,42786.4,43123.9,75,262.5,TP,43123.9,262.5,3.5,54,270,-12.0,266.0,57.3,1268,1.625,0.768,0.731,1650.5,0,2024-10-14,350.0,2024,2024-10,2024-W42,2024-10-14
2024-10-15,SHORT,2024-10-15 10:00:00-04:00,42811.9,42886.9,42549.4,75,262.5,SL,42886.9,-75.0,-1.0,3,15,-125.0,25.0,225.3,1538,1.71,0.825,0.952,1863.2,1,2024-10-15,-100.0,2024,2024-10,2024-W42,2024-10-14
2024-10-16,LONG,2024-10-16 10:00:00-04:00,42927.3,42852.3,43189.8,75,262.5,TIMEOUT,43086.6,159.3,2.124,72,360,-45.7,194.0,74.0,1498,1.835,0.836,1.036,1792.5,2,2024-10-16,212.4,2024,2024-10,2024-W42,2024-10-14
2024-10-18,SHORT,2024-10-18 10:00:00-04:00,43087.8,43162.8,42825.3,75,262.5,SL,43162.8,-75.0,-1.0,8,40,-76.7,18.8,95.2,1268,1.564,0.743,0.715,1706.3,4,2024-10-18,-100.0,2024,2024-10,2024-W42,2024-10-14
2024-10-21,SHORT,2024-10-21 10:25:00-04:00,43134.7,43209.7,42872.2,75,262.5,TIMEOUT,42940.0,194.7,2.596,67,335,-20.5,255.0,86.0,1178,1.312,0.761,0.484,1548.7,0,2024-10-21,259.6,2024,2024-10,2024-W43,2024-10-21
2024-10-22,SHORT,2024-10-22 10:00:00-04:00,42750.2,42825.2,42487.7,75,262.5,SL,42825.2,-75.0,-1.0,9,45,-81.0,28.0,69.5,1322,1.65,0.82,0.941,1611.3,1,2024-10-22,-100.0,2024,2024-10,2024-W43,2024-10-21
2024-10-23,LONG,2024-10-23 10:00:00-04:00,42763.6,42688.6,43026.1,75,262.5,SL,42688.6,-75.0,-1.0,3,15,-79.0,19.0,86.0,1530,2.102,0.959,1.355,1594.7,2,2024-10-23,-100.0,2024,2024-10,2024-W43,2024-10-21
2024-10-24,SHORT,2024-10-24 10:00:00-04:00,42435.1,42510.1,42172.6,75,262.5,TIMEOUT,42424.4,10.7,0.143,72,360,-31.7,236.3,59.0,1506,1.797,0.904,1.158,1665.3,3,2024-10-24,14.3,2024,2024-10,2024-W43,2024-10-21
2024-10-25,LONG,2024-10-25 10:00:00-04:00,42556.5,42481.5,42819.0,75,262.5,SL,42481.5,-75.0,-1.0,9,45,-76.7,49.0,79.5,1562,2.236,1.021,1.522,1530.0,4,2024-10-25,-100.0,2024,2024-10,2024-W43,2024-10-21
2024-10-28,LONG,2024-10-28 10:05:00-04:00,42388.0,42313.0,42650.5,75,262.5,TIMEOUT,42427.3,39.3,0.524,71,355,-38.0,116.0,171.3,1222,1.389,0.724,0.569,1689.0,0,2024-10-28,52.4,2024,2024-10,2024-W44,2024-10-28
2024-10-29,LONG,2024-10-29 10:00:00-04:00,42375.4,42300.4,42637.9,75,262.5,SL,42300.4,-75.0,-1.0,30,150,-88.2,141.0,78.5,1799,2.226,1.102,1.759,1633.0,1,2024-10-29,-100.0,2024,2024-10,2024-W44,2024-10-28
2024-10-30,LONG,2024-10-30 10:00:00-04:00,42410.9,42335.9,42673.4,75,262.5,SL,42335.9,-75.0,-1.0,35,175,-86.2,76.0,62.0,1554,1.562,0.868,1.011,1791.0,2,2024-10-30,-100.0,2024,2024-10,2024-W44,2024-10-28
2024-10-31,SHORT,2024-10-31 10:05:00-04:00,41899.4,41974.4,41636.9,75,262.5,SL,41974.4,-75.0,-1.0,39,195,-82.0,193.5,124.0,1628,1.462,0.862,0.875,1889.0,3,2024-10-31,-100.0,2024,2024-10,2024-W44,2024-10-28
2024-11-01,LONG,2024-11-01 10:00:00-04:00,42076.8,42001.8,42339.3,75,262.5,SL,42001.8,-75.0,-1.0,70,350,-81.5,257.0,128.6,1914,1.745,1.1,1.591,1739.3,4,2024-11-01,-100.0,2024,2024-11,2024-W44,2024-10-28
2024-11-05,LONG,2024-11-05 10:00:00-05:00,42063.7,41988.7,42326.2,75,262.5,TIMEOUT,42265.4,201.7,2.689,72,360,-29.2,218.7,49.3,2076,2.17,0.991,1.477,2094.3,1,2024-11-05,268.9,2024,2024-11,2024-W45,2024-11-04
2024-11-08,LONG,2024-11-08 10:00:00-05:00,43889.3,43814.3,44151.8,75,262.5,TP,44151.8,262.5,3.5,56,280,-22.0,292.5,68.0,1580,1.987,0.976,1.394,1618.3,4,2024-11-08,350.0,2024,2024-11,2024-W45,2024-11-04
2024-11-11,LONG,2024-11-11 10:00:00-05:00,44504.0,44429.0,44766.5,75,262.5,SL,44429.0,-75.0,-1.0,2,10,-89.0,14.0,61.0,1396,1.819,0.797,0.943,1752.0,0,2024-11-11,-100.0,2024,2024-11,2024-W46,2024-11-11
2024-11-12,SHORT,2024-11-12 10:10:00-05:00,44254.3,44329.3,43991.8,75,262.5,TP,43991.8,262.5,3.5,33,165,-30.0,301.0,162.0,1486,1.633,0.889,0.967,1671.3,1,2024-11-12,350.0,2024,2024-11,2024-W46,2024-11-11
2024-11-14,SHORT,2024-11-14 10:00:00-05:00,43961.0,44036.0,43698.5,75,262.5,TIMEOUT,43801.3,159.7,2.129,72,360,-69.0,221.8,93.0,1514,1.55,0.895,1.003,1692.0,3,2024-11-14,212.9,2024,2024-11,2024-W46,2024-11-11
2024-11-15,SHORT,2024-11-15 10:00:00-05:00,43509.6,43584.6,43247.1,75,262.5,TIMEOUT,43488.9,20.7,0.276,72,360,-67.0,134.0,110.0,1554,1.538,0.906,1.037,1714.7,4,2024-11-15,27.6,2024,2024-11,2024-W46,2024-11-11
2024-11-18,LONG,2024-11-18 10:00:00-05:00,43446.6,43371.6,43709.1,75,262.5,SL,43371.6,-75.0,-1.0,3,15,-81.0,8.0,104.0,1546,1.91,0.96,1.353,1610.7,0,2024-11-18,-100.0,2024,2024-11,2024-W47,2024-11-18
2024-11-19,LONG,2024-11-19 12:20:00-05:00,43255.8,43180.8,43518.3,75,262.5,TIMEOUT,43317.1,61.3,0.817,44,220,-15.2,171.0,358.0,1404,1.251,0.706,1.392,1988.7,1,2024-11-19,81.7,2024,2024-11,2024-W47,2024-11-18
2024-11-20,SHORT,2024-11-20 10:00:00-05:00,43251.0,43326.0,42988.5,75,262.5,SL,43326.0,-75.0,-1.0,65,325,-81.0,164.7,180.0,1718,1.924,0.963,1.313,1784.0,2,2024-11-20,-100.0,2024,2024-11,2024-W47,2024-11-18
2024-11-21,SHORT,2024-11-21 10:00:00-05:00,43485.1,43560.1,43222.6,75,262.5,SL,43560.1,-75.0,-1.0,2,10,-122.5,18.0,100.0,2084,1.845,0.995,1.482,2094.0,3,2024-11-21,-100.0,2024,2024-11,2024-W47,2024-11-18
2024-11-22,LONG,2024-11-22 10:00:00-05:00,44152.4,44077.4,44414.9,75,262.5,SL,44077.4,-75.0,-1.0,4,20,-98.8,15.0,66.0,1814,2.038,1.046,1.625,1734.7,4,2024-11-22,-100.0,2024,2024-11,2024-W47,2024-11-18
2024-11-25,LONG,2024-11-25 10:00:00-05:00,44772.1,44697.1,45034.6,75,262.5,SL,44697.1,-75.0,-1.0,2,10,-85.0,26.0,108.5,1720,1.82,0.935,1.292,1839.0,0,2024-11-25,-100.0,2024,2024-11,2024-W48,2024-11-25
2024-11-26,SHORT,2024-11-26 10:00:00-05:00,44521.7,44596.7,44259.2,75,262.5,SL,44596.7,-75.0,-1.0,16,80,-84.0,59.0,171.8,1694,1.77,0.944,1.272,1793.7,1,2024-11-26,-100.0,2024,2024-11,2024-W48,2024-11-25
